date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,et0_fao_evapotranspiration,wind_speed_100m,wind_direction_100m,time
2021-12-11,38.1803,70.291466,29.3603,31.666523,0.0,0.000482388,5.3360767,146.97614,10:00:00
2021-12-11,56.9903,33.046803,28.1903,50.64475,0.0,0.010183469,5.405955,24.443953,21:00:00
2021-12-17,39.1703,93.194244,37.3703,33.867107,0.0,0.0,9.408707,288.00424,10:00:00
2021-12-18,40.5203,81.4857,35.3003,35.697723,0.0,0.0,5.605906,208.61037,09:00:00
2021-12-20,40.1603,88.41102,37.0103,34.70805,0.0,0.0,12.170596,126.027466,10:00:00
2021-12-21,46.1903,54.164062,30.5303,41.51229,0.0,1.37e-05,5.605906,151.38963,10:00:00
2021-12-26,42.950302,84.00447,38.4503,39.166004,0.027559055,0.0,7.4361324,291.16132,10:00:00
2022-01-01,43.310303,79.98124,37.5503,39.624733,0.0,0.0,4.302955,261.02747,10:00:00
2022-01-02,33.3203,81.23149,28.1903,27.422466,0.0,0.0,4.58994,133.02507,10:00:00
2022-01-09,37.1003,89.53637,34.3103,31.974957,0.0,0.0,5.716399,149.42085,11:00:00
2022-01-11,48.8003,65.9099,37.9103,44.88443,0.0,0.000146259,3.3629484,183.814,10:00:00
2022-01-12,49.610302,60.640774,36.5603,45.86874,0.0,0.0,2.4196854,236.3099,10:00:00
2022-01-15,49.520298,59.772354,36.1103,45.7111,0.0,0.0,4.3950076,255.2564,11:00:00
2022-01-17,51.6803,70.77751,42.500298,48.94337,0.0,0.0,1.7471529,140.19447,10:00:00
2022-01-18,48.5303,83.786995,43.8503,45.743057,0.0,0.0,1.9112936,200.55612,10:00:00
2022-01-19,58.250298,67.95409,47.7203,54.238525,0.0,0.010104514,10.088845,273.814,21:00:00
2022-01-20,47.5403,74.65,39.8903,43.75662,0.0,4.99e-05,4.58994,226.97493,11:00:00
2022-01-22,44.8403,61.086033,32.2403,37.588326,0.0,0.001479539,5.7032533,281.3099,10:00:00
2022-01-23,41.6003,77.04309,34.9403,36.582386,0.0,8e-05,2.062412,130.60121,10:00:00
2022-01-23,59.6003,50.065346,40.9703,55.31419,0.0,0.012004887,7.024322,307.23492,21:00:00
2022-01-24,48.890297,71.968094,40.250298,45.35914,0.0,3.92e-05,2.9081001,202.6199,09:00:00
2022-01-24,58.1603,61.564762,45.0203,55.413307,0.0,0.011459718,5.2031293,295.46332,21:00:00
2022-01-25,40.3403,90.31641,37.7303,35.869663,0.0,0.0,1.4323789,218.65984,11:00:00
2022-01-26,62.5703,52.27676,44.8403,58.333252,0.0,0.012011594,7.9089894,351.87,22:00:00
2022-01-27,45.5603,66.45464,35.0303,40.547623,0.0,0.000438693,5.7032533,205.55992,10:00:00
2022-01-28,39.4403,78.81175,33.4103,33.68209,0.0,0.000165755,4.2737823,83.99109,10:00:00
2022-01-29,50.2403,67.96296,40.0703,46.834152,0.0,4.98e-05,1.7896,180.0,10:00:00
2022-01-30,41.1503,81.24309,35.8403,35.6887,0.0,0.000123252,5.733881,159.44388,09:00:00
2022-02-01,46.4603,82.49663,41.4203,43.51352,0.0,0.0,5.5249825,291.3707,10:00:00
2022-02-02,40.9703,60.111366,28.1903,33.420906,0.0,0.001270959,12.711595,331.63104,10:00:00
2022-02-04,40.700302,75.58996,33.5903,34.293568,0.0,0.000487262,8.352132,172.30405,09:00:00
2022-02-06,40.7903,70.328415,31.8803,35.034477,0.0,0.000368388,4.7821593,190.78426,10:00:00
2022-02-07,43.5803,65.02703,32.6003,37.63605,0.0,0.000720951,6.843904,191.30989,10:00:00
2022-02-08,45.4703,72.11461,37.0103,40.749603,0.0,0.000284747,4.7821593,190.78426,10:00:00
2022-02-11,48.1703,73.161644,39.9803,42.701355,0.0,0.000802848,6.7147274,181.9091,10:00:00
2022-02-12,55.2803,61.61107,42.3203,51.850796,0.0,0.000634331,4.718956,174.55975,10:00:00
2022-02-13,60.7703,42.77953,38.0003,56.874855,0.0,0.000920511,2.5505724,127.875046,10:00:00
2022-02-14,46.0103,100.0,46.0103,43.36324,0.0,0.0,6.7703905,352.40543,10:00:00
2022-02-15,47.9003,77.0657,41.060303,42.282364,0.0,0.000709807,15.345884,306.70294,09:00:00
2022-02-17,46.0103,69.65936,36.6503,39.642666,0.0,0.001021304,10.31206,319.39877,10:00:00
2022-02-17,60.2303,33.69727,31.5203,56.900963,0.0,0.014582267,2.237,36.86999,20:00:00
2022-02-17,65.0003,30.299002,33.0503,60.51113,0.0,0.01553502,5.447451,19.179106,22:00:00
2022-02-18,46.4603,59.13566,32.9603,41.02977,0.0,0.000735145,4.8290186,166.60748,10:00:00
2022-02-19,50.8703,54.662426,35.1203,46.295063,0.0,0.000581791,2.9166913,212.47118,10:00:00
2022-02-20,50.060303,82.46579,44.930298,48.490196,0.0,0.0,1.4323789,321.34018,09:00:00
2022-02-22,45.4703,80.15328,39.7103,39.689205,0.0,0.000475716,14.374357,290.97357,10:00:00
2022-02-23,39.8003,74.6889,32.4203,34.88797,0.0,0.0,1.0004169,206.56499,10:00:00
2022-02-24,36.6503,74.92314,29.4503,30.358265,0.0,0.000250305,5.8547893,173.41815,10:00:00
2022-02-25,42.7703,91.050064,40.3403,39.436615,0.0,0.0,1.414803,108.43504,09:00:00
2022-02-25,55.5503,39.8646,31.5203,52.357166,0.0,0.015018108,4.7559276,311.18582,21:00:00
2022-02-28,46.4603,64.92273,35.3003,40.233604,0.0,0.001119773,8.984278,161.11382,10:00:00
2022-03-01,51.140297,70.47429,41.8703,47.986454,0.0,6.98e-05,2.608768,210.96368,10:00:00
2022-03-02,64.5503,47.779545,44.3003,62.573933,0.0,0.016481858,7.1092973,335.85446,21:00:00
2022-03-06,39.9803,84.107376,35.5703,34.98518,0.0,0.0,5.3360767,123.02387,10:00:00
2022-03-07,45.8303,79.34474,39.8003,42.589252,0.0,0.0,3.1793742,129.28938,10:00:00
2022-03-10,46.4603,89.32728,43.4903,43.58603,0.0,0.0,3.8291273,263.29025,10:00:00
2022-03-11,52.0403,37.026875,26.570301,47.067123,0.0,1e-06,5.922771,259.1145,10:00:00
2022-03-12,45.9203,43.836037,25.1303,38.851936,0.0,0.001667588,5.7295156,141.34016,10:00:00
2022-03-16,48.6203,88.51269,45.3803,46.14147,0.0,0.0,5.027032,339.14545,10:00:00
2022-03-18,49.250298,79.348145,43.1303,47.044254,0.0,0.0,1.4323789,141.34016,10:00:00
2022-03-20,45.5603,87.14945,41.9603,40.194473,0.0,0.000133288,15.082755,305.34018,11:00:00
2022-03-21,48.3503,77.37402,41.6003,45.52568,0.0,0.0,3.0012505,243.43501,10:00:00
2022-03-22,52.5803,79.0769,46.2803,48.9478,0.0,0.000439007,9.629499,267.33704,10:00:00
2022-03-23,58.9703,66.22486,47.7203,58.18319,0.0,0.0,2.3031323,150.9455,10:00:00
2022-03-24,52.5803,74.365685,44.6603,51.001316,0.0,0.0,1.8446774,75.96373,09:00:00
2022-03-26,49.7903,74.35033,41.9603,46.87497,0.0,0.0,1.8981575,135.0001,10:00:00
2022-03-28,53.6603,85.8297,49.520298,50.188843,0.027559055,0.000274886,14.638255,141.20343,10:00:00
2022-03-31,45.4703,91.78313,43.2203,41.763863,0.0,0.0,5.0020843,153.43501,10:00:00
2022-04-01,51.4103,72.98335,43.0403,48.820507,0.0,0.0,2.916691,94.39862,10:00:00
2022-04-02,48.6203,87.61026,45.1103,46.78616,0.0,0.0,2.5505724,74.74483,10:00:00
2022-04-04,66.6203,46.96388,45.7403,63.309082,0.0,0.01961326,14.40218,316.88815,21:00:00
2022-04-05,50.6903,86.82842,46.9103,47.475758,0.0,0.0,9.17988,313.0251,11:00:00
2022-04-06,50.4203,69.66426,40.8803,45.63713,0.0,0.000823027,10.049087,286.8215,10:00:00
2022-04-07,54.4703,51.608097,37.0103,49.316704,0.0,0.001531016,5.524982,211.75943,10:00:00
2022-04-08,61.760296,62.24065,48.7103,60.67199,0.0,3.63e-05,0.50020844,243.43501,10:00:00
2022-04-09,50.1503,72.10023,41.5103,46.211624,0.0,0.000385693,5.8205,272.20255,09:00:00
2022-04-10,52.5803,71.36428,43.5803,47.245808,0.0,0.001253604,14.292313,309.92032,11:00:00
2022-04-11,49.340298,73.53562,41.2403,43.93647,0.0,0.000877716,13.015036,294.36243,10:00:00
2022-04-12,43.0403,71.85646,34.5803,36.93049,0.0,0.000637575,12.658337,313.56796,10:00:00
2022-04-13,45.1103,80.40619,39.4403,40.118027,0.0,0.000239106,9.71229,298.92633,10:00:00
2022-04-17,45.4703,78.76084,39.2603,42.24121,0.0,0.0,4.9214,360.0,10:00:00
2022-04-18,42.950302,94.2831,41.4203,40.54947,0.0,0.0,4.0328093,19.440128,10:00:00
2022-04-23,48.5303,85.53078,44.3903,46.247826,0.0,0.0,0.4474,360.0,10:00:00
2022-04-24,51.590298,68.35679,41.5103,48.788567,0.0,0.0,1.7471529,320.1945,10:00:00
2022-04-24,69.41029,52.22246,51.140297,68.666046,0.0,0.021859722,13.818795,330.9455,21:00:00
2022-04-25,50.5103,85.066734,46.1903,48.380035,0.0,0.0,3.0426488,162.89719,09:00:00
2022-04-27,46.3703,88.10017,43.0403,43.183037,0.0,0.0,1.8446774,165.96373,10:00:00
2022-04-28,48.9803,76.36371,41.8703,44.5118,0.0,0.000449408,10.795698,304.01938,10:00:00
2022-04-29,48.9803,75.31096,41.5103,46.026978,0.0,0.0,1.8446774,284.03625,10:00:00
2022-04-30,53.0303,66.653046,42.2303,50.249115,0.0,0.0,2.0256896,186.3401,09:00:00
2022-05-02,48.8003,86.72579,45.0203,46.287052,0.0,0.0,4.6116934,320.90613,10:00:00
2022-05-03,49.9703,68.40848,39.9803,44.53804,0.0,0.001078007,10.760877,290.69553,10:00:00
2022-05-04,55.4603,52.86375,38.5403,51.485977,0.0,0.000725426,5.110945,156.80139,10:00:00
2022-05-05,52.7603,84.630035,48.2603,50.02347,0.0,5.82e-05,5.484073,348.23172,10:00:00
2022-05-07,55.0103,75.873184,47.5403,50.335945,0.0,0.00113407,13.066837,321.9529,11:00:00
2022-05-08,49.7003,69.34094,40.0703,43.012672,0.0,0.001493341,16.24407,292.6806,10:00:00
2022-05-09,46.7303,69.98756,37.4603,41.75665,0.0,0.000524414,8.420753,286.9909,10:00:00
2022-05-10,46.2803,76.651245,39.3503,42.694126,0.0,0.0,1.6285605,285.94547,10:00:00
2022-05-11,46.7303,80.53249,41.060303,43.579193,0.0,0.0,4.0328093,273.17978,09:00:00
2022-05-12,62.660297,37.412014,36.2903,56.7235,0.0,0.020325271,18.125221,324.54443,20:00:00
2022-05-13,48.8003,82.66082,43.7603,45.696896,0.0,0.0,5.5249825,291.3707,10:00:00
2022-05-14,53.1203,89.32027,50.060303,51.881657,0.0,0.0,3.2262473,236.3099,10:00:00
2022-05-15,58.7903,69.87193,48.9803,57.81315,0.0,0.0,3.2028966,77.90526,10:00:00
2022-05-15,73.4603,51.106163,54.2903,72.18527,0.0,0.023866605,18.348856,315.0001,21:00:00
2022-05-16,54.4703,87.9048,50.9603,52.54783,0.0,0.0,5.956472,325.71307,09:00:00
2022-05-18,51.4103,75.53972,43.9403,48.074604,0.0,0.000244293,4.8393707,146.3099,10:00:00
2022-05-19,60.6803,70.310974,50.9603,59.59175,0.0,0.000309921,6.0770693,263.6599,10:00:00
2022-05-20,56.1803,51.683983,38.6303,50.471485,0.0,0.002254031,11.615179,285.6423,10:00:00
2022-05-21,61.0403,44.20012,39.0803,57.905365,0.0,0.000146685,2.3031323,119.05451,10:00:00
2022-05-22,58.9703,41.89029,35.8403,54.548813,0.0,0.00107946,4.474,143.13002,09:00:00
2022-05-23,54.2903,67.264366,43.6703,51.612293,0.0,0.000127094,2.3031323,240.94548,11:00:00
2022-05-23,81.4703,22.642647,39.7103,77.723366,0.0,0.02991764,14.583455,318.73148,20:00:00
2022-05-24,57.1703,63.795155,45.0203,55.58999,0.0,0.0,1.803527,172.87508,10:00:00
2022-05-25,69.7703,29.03388,36.1103,66.23715,0.0,0.000168001,4.3203645,158.74942,10:00:00
2022-05-26,62.5703,61.927517,49.340298,60.049393,0.0,0.001406632,9.212529,150.9455,10:00:00
2022-05-28,55.4603,83.11612,50.4203,53.137054,0.003937008,0.00020882,6.8035703,316.33215,11:00:00
2022-05-30,51.4103,72.2315,42.7703,48.600357,0.0,0.0,3.1635957,261.87,10:00:00
2022-05-31,52.7603,72.37119,44.1203,50.583237,0.0,0.0,0.8065618,303.6901,10:00:00
2022-06-01,59.510303,52.182735,41.9603,57.391376,0.0,0.0,1.7036484,66.801384,09:00:00
2022-06-03,56.000298,89.4463,52.9403,56.102856,0.0,0.0,2.2813013,348.6901,10:00:00
2022-06-07,56.5403,79.396576,50.2403,55.69328,0.0,0.0,2.4196854,146.3099,09:00:00
2022-06-09,56.810303,74.77148,48.890297,54.910793,0.0,0.000238227,3.472758,165.06853,10:00:00
2022-06-10,64.100296,57.71389,48.890297,63.05483,0.0,0.000159519,1.360714,170.53775,10:00:00
2022-06-11,63.4703,77.63662,56.360302,64.36398,0.0,0.0,4.302955,278.97253,10:00:00
2022-06-12,62.660297,91.76468,60.2303,65.201584,0.0,0.0,2.5505724,15.255177,09:00:00
2022-06-13,54.2903,79.75207,48.1703,51.731697,0.0,0.00021926,6.299449,276.11542,11:00:00
2022-06-13,75.8903,25.717823,38.2703,71.97242,0.0,0.02805463,15.03457,316.80872,20:00:00
2022-06-13,77.6903,25.007357,39.0803,72.086914,0.0,0.02829688,18.84,317.406,22:00:00
2022-06-14,56.630302,72.76631,47.9903,54.298946,0.0,0.000413132,6.2994494,286.50443,10:00:00
2022-06-14,85.6103,16.780191,35.4803,79.7103,0.0,0.03195502,16.985003,319.808,22:00:00
2022-06-15,58.9703,67.80761,48.3503,57.778843,0.0,0.0,1.5817978,135.0001,10:00:00
2022-06-16,54.8303,75.60034,47.270298,53.05797,0.0,0.0,3.9131517,300.96368,10:00:00
2022-06-19,52.8503,75.158745,45.2003,50.00361,0.0,0.00018369,2.9845302,167.00539,10:00:00
2022-06-20,57.890297,72.40543,49.070297,57.148983,0.0,0.0,0.50020844,243.43501,10:00:00
2022-06-20,57.890297,72.40543,49.070297,57.148983,0.0,0.0,0.50020844,243.43501,10:00:00
2022-06-21,64.280304,41.275063,40.250298,59.522438,0.0,0.002684175,6.9921904,187.35228,10:00:00
2022-06-22,72.1103,27.49064,36.7403,65.46138,0.0,0.005757262,13.422,143.13002,10:00:00
2022-06-23,66.6203,63.271927,53.750298,67.4069,0.0,0.0,2.1103816,147.99466,09:00:00
2022-06-23,64.280304,67.51367,53.3003,64.56378,0.0,0.0,0.50020844,116.56499,11:00:00
2022-06-24,60.6803,75.38358,52.8503,60.40755,0.0,0.0,2.5505724,344.7448,11:00:00
2022-06-25,60.140297,76.33741,52.6703,60.58701,0.0,0.0,1.3422,90.0,10:00:00
2022-06-26,58.4303,91.024536,55.820297,58.944485,0.0,0.0,3.2028966,347.90527,10:00:00
2022-06-27,53.1203,98.03739,52.5803,52.954433,0.0,0.0,0.94907874,315.0001,10:00:00
2022-06-29,55.7303,87.675896,52.130302,54.919132,0.0,0.0,5.0469017,347.19574,11:00:00
2022-06-29,73.91029,42.223457,49.520298,73.57292,0.0,0.025614938,12.766588,348.887,20:00:00
2022-07-08,57.8003,85.49944,53.4803,58.199596,0.0,0.0,1.1406506,281.3099,10:00:00
2022-07-10,59.4203,79.10077,52.9403,59.648163,0.0,0.0,0.9223387,14.036275,11:00:00
2022-07-11,63.2903,74.396355,55.0103,64.73703,0.0,0.0,0.6711,180.0,10:00:00
2022-07-11,63.2903,74.396355,55.0103,64.73703,0.0,0.0,0.6711,180.0,10:00:00
2022-07-12,61.4903,85.711525,57.1703,62.765343,0.0,0.0,3.3629484,3.8140097,10:00:00
2022-07-13,79.4003,42.65214,54.7403,79.42798,0.0,0.02746102,14.573157,342.12122,21:00:00
2022-07-14,60.140297,78.89829,53.570297,60.046516,0.0,0.0,2.942314,8.746089,09:00:00
2022-07-15,55.2803,90.60673,52.5803,54.92443,0.0,0.0,3.1635957,351.87,11:00:00
2022-07-16,60.500298,68.898026,50.2403,59.495464,0.0,0.000147981,3.9067528,13.240531,10:00:00
2022-07-17,63.1103,68.73116,52.6703,62.09928,0.0,0.000704738,5.1645155,355.03033,10:00:00
2022-07-18,64.91029,54.61391,48.1703,63.374157,0.0,0.000574485,3.2262473,33.6901,10:00:00
2022-07-19,62.4803,69.346855,52.310303,62.03941,0.0,0.00019143,3.8029,331.9276,09:00:00
2022-07-21,56.4503,83.18234,51.4103,56.592545,0.0,0.0,3.2028964,24.775122,10:00:00
2022-07-22,59.3303,76.012276,51.770298,58.801594,0.0,0.0,3.1077397,329.74365,10:00:00
2022-07-23,58.5203,75.18335,50.6903,56.80247,0.0,0.000409004,5.5340323,345.9637,10:00:00
2022-07-24,57.6203,83.26009,52.5803,57.14974,0.0,0.0,5.3874097,131.63345,10:00:00
2022-07-28,57.8003,80.02673,51.6803,56.198578,0.0,0.000260469,7.8582087,355.10098,10:00:00
2022-08-02,62.840298,78.091,55.9103,63.297256,0.0,7.83e-05,4.8186455,291.80148,10:00:00
2022-08-03,64.1903,59.098164,49.610302,62.492325,0.0,0.00096796,5.9690604,347.00537,10:00:00
2022-08-04,66.0803,62.375595,52.8503,65.632866,0.0,0.000611721,3.5370076,18.435053,09:00:00
2022-08-07,59.4203,90.17779,56.5403,60.86673,0.0,0.0,3.407297,23.198618,10:00:00
2022-08-08,59.4203,91.357185,56.9003,59.62685,0.0,0.0,6.203391,334.35904,10:00:00
2022-08-09,59.960304,89.90733,56.9903,60.205444,0.0,0.0,6.331145,327.99466,10:00:00
2022-08-12,58.340298,89.84021,55.3703,59.14718,0.0,0.0,3.1635957,351.87,10:00:00
2022-08-13,60.0503,78.63149,53.390297,60.322544,0.0,0.0,0.94907874,315.0001,10:00:00
2022-08-14,60.590298,80.769226,54.6503,61.38319,0.0,0.0,3.042649,53.972538,10:00:00
2022-08-14,60.590298,80.769226,54.6503,61.38319,0.0,0.0,3.042649,53.972538,10:00:00
2022-08-15,63.8303,74.20473,55.4603,64.9956,0.0,0.0,3.2262473,56.309914,09:00:00
2022-08-17,68.9603,57.991844,53.570297,69.49115,0.0,0.0,2.6844,90.0,10:00:00
2022-08-18,58.5203,98.08241,57.9803,59.597897,0.0,0.0,3.8486803,324.46225,10:00:00
2022-08-19,58.250298,87.80147,54.6503,58.8155,0.0,0.0,4.474,360.0,10:00:00
2022-08-20,63.2003,68.51433,52.6703,63.178875,0.0,0.0,4.2561827,93.012726,09:00:00
2022-08-23,60.9503,88.50532,57.5303,63.113422,0.0,0.0,0.8065618,56.309914,10:00:00
2022-08-24,62.750298,77.57569,55.640297,63.806404,0.0,0.0,2.9081001,22.61991,10:00:00
2022-08-28,59.3303,88.42959,55.9103,59.694637,0.0,0.0,6.1058216,151.55717,10:00:00
2022-08-29,60.0503,73.84132,51.6803,59.36153,0.0,6.99e-05,5.0020843,153.43501,10:00:00
2022-08-30,55.1903,97.0948,54.380302,56.09082,0.0,0.0,0.6711,360.0,10:00:00
2022-08-31,55.820297,97.10262,55.0103,56.03971,0.0,0.0,3.472758,345.06854,09:00:00
2022-08-31,75.6203,46.460922,53.6603,75.72444,0.0,0.023683509,12.473155,327.45,21:00:00
2022-09-02,59.060303,71.321465,49.7903,57.253853,0.0,0.000488836,5.5924997,343.73972,10:00:00
2022-09-03,61.130302,76.425545,53.6603,61.634,0.0,0.0,2.5010421,280.30478,10:00:00
2022-09-04,63.560295,71.31796,54.110302,64.24515,0.0,0.0,1.803527,352.87506,10:00:00
2022-09-07,74.6303,60.66566,60.140297,77.266335,0.0,0.000254193,2.237,53.13002,10:00:00
2022-09-08,71.3003,59.651215,56.5403,72.26112,0.0,0.000607059,2.8472362,224.9999,10:00:00
2022-09-09,72.2003,48.293804,51.590298,72.18102,0.0,8.48e-05,0.50020844,206.56499,10:00:00
2022-09-10,66.9803,72.36907,57.8003,68.27048,0.0,0.000227885,1.6285605,15.945477,10:00:00
2022-09-13,60.0503,85.07219,55.5503,60.40971,0.0,0.0,3.9828653,321.8427,10:00:00
2022-09-14,61.2203,82.95394,56.000298,61.997143,0.0,0.0,3.607054,330.25522,10:00:00
2022-09-14,76.3403,39.856613,50.1503,73.73162,0.0,0.02011988,11.16933,327.26477,21:00:00
2022-09-19,62.3003,84.10919,57.4403,62.277557,0.0,0.000227355,8.634936,126.57312,10:00:00
2022-09-20,59.060303,87.55491,55.3703,59.028725,0.0,0.0,6.203391,154.35904,10:00:00
2022-09-22,58.9703,86.12974,54.8303,59.67882,0.0,0.0,2.2145169,224.9999,09:00:00
2022-09-22,55.640297,82.57516,50.4203,54.18383,0.0,0.0,5.5924997,196.26028,11:00:00
2022-09-22,77.3303,46.567013,55.2803,77.21153,0.0,0.021835655,11.805342,297.0505,20:00:00
2022-09-23,59.1503,71.330925,49.880302,56.805164,0.0,0.000807346,5.7032533,154.44008,10:00:00
2022-09-24,64.3703,60.724785,50.5103,63.006054,0.0,0.000836065,4.244409,161.56496,10:00:00
2022-09-25,62.210297,76.77224,54.8303,63.155983,0.0,0.0,2.3031323,150.9455,10:00:00
2022-09-26,55.3703,98.7005,55.0103,56.232986,0.0,0.0,2.721428,9.462248,10:00:00
2022-09-28,56.270298,89.75349,53.3003,56.065453,0.0,0.0,2.062412,139.39879,11:00:00
2022-09-29,58.4303,95.57425,57.1703,59.534286,0.0,0.0,0.7074015,161.56496,10:00:00
2022-09-30,62.1203,74.285194,53.840298,62.044273,0.0,0.000111752,4.906124,155.77226,10:00:00
2022-10-01,59.7803,76.55827,52.4003,58.91491,0.0,0.000195675,5.4152036,128.2902,10:00:00
2022-10-05,56.360302,91.247154,53.840298,56.50049,0.0,0.0,2.5505724,127.875046,10:00:00
2022-10-06,59.510303,82.29681,54.110302,60.188965,0.0,0.0,2.829606,18.435053,10:00:00
2022-10-08,55.9103,95.52681,54.6503,55.902363,0.0,0.0,2.9081001,337.3801,11:00:00
2022-10-11,53.4803,96.114784,52.4003,52.649612,0.0,0.0,5.0020843,333.43503,10:00:00
2022-10-17,58.7003,76.20839,51.2303,57.87715,0.0,0.0,0.50020844,296.56497,10:00:00
2022-10-20,70.0403,26.976269,34.4903,65.74484,0.0,0.001177768,3.9828653,141.84273,10:00:00
2022-10-21,55.640297,86.22868,51.590298,56.040943,0.0,0.0,2.3354967,106.699326,10:00:00
2022-10-23,50.9603,75.23805,43.4003,47.405365,0.0,0.000292713,8.750073,302.47116,09:00:00
2022-10-25,57.890297,48.42383,38.5403,54.228146,0.0,0.000561282,1.0004169,153.43501,10:00:00
2022-10-26,47.000298,85.14533,42.7703,43.48327,0.0,0.0,2.062412,167.4712,10:00:00
2022-10-27,49.070297,71.98702,40.430298,44.75574,0.0,0.000445873,5.3031526,152.35411,10:00:00
2022-10-28,55.640297,63.16565,43.310303,53.616188,0.0,0.0,2.5010421,26.564985,10:00:00
2022-10-28,67.2503,29.579237,34.4003,60.51087,0.0,0.013897724,9.125205,348.6901,21:00:00
2022-10-29,54.2003,69.36552,44.3903,51.87677,0.0,0.0,3.6415722,349.3804,09:00:00
2022-11-03,46.9103,83.68016,42.2303,42.714752,0.0,6.07e-05,10.31206,294.34106,09:00:00
2022-11-10,48.1703,78.43997,41.7803,45.15986,0.0,0.0,2.9845302,257.00537,10:00:00
2022-11-11,41.1503,82.99649,36.3803,35.370705,0.0,0.000156099,4.8290186,166.60748,10:00:00
2022-11-12,41.1503,86.29826,37.3703,35.89084,0.0,0.0,4.297137,141.34016,10:00:00
2022-11-13,44.6603,92.39147,42.5903,40.900757,0.0,0.0,6.2154794,300.25635,10:00:00
2022-11-16,51.2303,49.30522,32.8703,46.46591,0.0,0.000565881,7.105777,298.1785,10:00:00
2022-11-17,40.5203,64.40134,29.4503,33.840225,0.0,0.00079996,5.8075895,195.6423,10:00:00
2022-11-21,44.4803,61.48146,32.0603,38.80948,0.0,0.000680234,4.718956,185.44025,10:00:00
2022-11-22,44.5703,55.936474,29.810299,38.616726,0.0,0.000836127,4.0328093,199.44012,10:00:00
2022-11-23,48.9803,61.86181,36.4703,44.483246,0.0,0.000466437,4.0328093,199.44012,10:00:00
2022-11-24,51.590298,51.723667,34.4003,46.71404,0.0,0.000835821,6.9886117,219.80553,09:00:00
2022-11-25,74.3603,17.416159,27.2903,68.697556,0.0,0.013420532,3.607054,119.74479,20:00:00
2022-11-26,53.9303,38.313446,29.0903,48.531425,0.0,0.00098726,4.4290338,135.0001,10:00:00
2022-11-27,41.8703,73.033455,33.8603,35.69531,0.0,0.000551552,6.891267,193.13403,10:00:00
2022-11-28,49.070297,72.491066,40.6103,46.078087,0.0,0.0,2.4196854,236.3099,10:00:00
2022-11-29,56.810303,35.929867,30.0803,49.94899,0.0,0.011142081,7.7135963,286.8585,21:00:00
2022-11-30,40.430298,76.110565,33.5003,34.83477,0.0,0.000215769,5.0617533,135.0001,09:00:00
2022-12-02,42.5903,79.64036,36.7403,38.717083,0.0,0.0,3.11578,338.9624,10:00:00
2022-12-02,50.7803,64.32247,39.1703,46.2669,0.0,0.007858598,5.4152036,321.70978,22:00:00
2022-12-07,45.2003,83.56629,40.5203,41.886597,0.0,0.0,3.3255396,222.27362,10:00:00
2022-12-08,38.6303,86.461876,34.9403,33.611866,0.0,0.0,4.6548953,125.21768,10:00:00
2022-12-13,35.9303,87.88264,32.6903,30.351744,0.0,0.0,2.8647578,141.34016,10:00:00
2022-12-13,52.130302,58.8715,38.1803,46.918694,0.0,0.008933357,7.109297,282.72437,21:00:00
2022-12-14,35.2103,85.95232,31.4303,29.012756,0.0,0.0,5.101145,164.74483,10:00:00
2022-12-14,48.8003,74.25339,40.9703,46.202316,0.0,0.008083168,0.8065618,303.6901,21:00:00
2022-12-18,44.2103,68.95987,34.6703,39.962887,0.0,0.0,2.9081001,157.3801,10:00:00
2022-12-18,50.4203,72.88255,42.0503,46.772842,0.0,0.007368176,5.0617533,315.0001,22:00:00
2022-12-19,42.3203,79.90167,36.5603,38.32886,0.0,0.0,2.0133,90.0,10:00:00
2022-12-23,48.6203,86.71596,44.8403,46.273575,0.0,0.0,4.6116934,104.03627,10:00:00
2022-12-24,48.0803,93.76888,46.3703,46.055832,0.0,0.0,2.5505724,254.74483,10:00:00
2022-12-25,45.7403,90.22444,43.0403,42.32357,0.0,0.0,7.5164537,233.47105,10:00:00
2023-01-17,46.5503,80.79941,40.9703,43.633408,0.0,0.0,4.6116934,292.83368,09:00:00
2023-01-20,39.7103,87.763054,36.3803,34.740868,0.0,0.0,7.2762704,315.0001,10:00:00
2023-01-21,35.6603,74.2755,28.2803,29.29419,0.0,0.000235324,4.4963145,185.7105,10:00:00
2023-01-24,36.2003,74.87869,29.0003,30.194765,0.0,0.000139284,4.474,233.13002,10:00:00
2023-01-25,39.8903,66.238235,29.5403,33.56504,0.0,0.000581422,5.8718586,197.74477,10:00:00
2023-01-26,47.090298,69.53466,37.6403,43.293915,0.0,0.0,6.514242,254.05453,10:00:00
2023-01-27,42.0503,70.97919,33.3203,35.96163,0.0,0.000575446,5.3172884,165.37909,09:00:00
2023-01-30,39.3503,62.379124,27.560299,31.976389,0.0,0.001023805,9.204379,334.05774,10:00:00
2023-01-31,34.0403,78.34592,28.0103,27.544056,0.0,0.000134998,9.771363,285.94547,10:00:00
2023-02-01,37.7303,60.331173,25.2203,30.748713,0.0,0.000776849,5.5340323,165.96373,10:00:00
2023-02-05,52.6703,76.69741,45.5603,50.94624,0.003937008,0.0,3.6689527,232.43134,10:00:00
2023-02-06,41.3303,93.58506,39.6203,37.37798,0.0,0.0,8.565111,310.76352,10:00:00
2023-02-07,42.500298,70.77348,33.6803,36.76798,0.0,0.000477783,5.8718586,197.74477,09:00:00
