date,time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,et0_fao_evapotranspiration,wind_speed_100m,wind_direction_100m,date_time,is_possible_ff,target
1970-01-01,00:00:00,49.250298,74.03975,41.3303,43.800644,0.0,0.001592708,12.537183,344.47583,1970-01-01,False,0
1970-01-01,00:00:00,47.000298,80.27386,41.2403,41.740425,0.0,0.000439331,11.126686,329.82657,1970-01-01,False,0
1970-01-01,00:00:00,45.6503,85.0629,41.4203,40.588844,0.0,0.00015554,11.677482,306.43094,1970-01-01,False,0
1970-01-01,00:00:00,43.0403,89.48478,40.1603,39.05935,0.0,0.0,7.9657307,308.15726,1970-01-01,False,0
1970-01-01,00:00:00,46.3703,83.64433,41.6903,43.377136,0.0,0.0,5.9058495,307.30402,1970-01-01,False,0
1970-01-01,00:00:00,46.5503,82.216866,41.4203,44.07076,0.0,0.0,3.3255396,312.27362,1970-01-01,False,0
1970-01-01,00:00:00,46.2803,80.77869,40.700302,42.957237,0.0,0.0,1.1185,306.86996,1970-01-01,False,0
1970-01-01,00:00:00,45.7403,79.337364,39.7103,42.26072,0.0,0.0,2.1222045,251.56496,1970-01-01,False,0
1970-01-01,00:00:00,45.5603,76.85551,38.7203,41.862465,0.0,0.0,1.4323789,308.65982,1970-01-01,False,0
1970-01-01,00:00:00,42.500298,77.1244,35.8403,37.636295,0.0,8.24e-05,1.9112936,69.44387,1970-01-01,False,0
1970-01-01,00:00:00,45.7403,69.13547,36.2003,41.383057,0.0,0.000122788,2.4196854,213.6901,1970-01-01,False,0
1970-01-01,00:00:00,38.6303,87.3943,35.2103,32.657284,0.0,0.0,7.8582087,175.101,1970-01-01,False,0
1970-01-01,00:00:00,37.7303,85.17675,33.6803,31.336157,0.0,8.35e-05,8.704201,154.09355,1970-01-01,False,0
1970-01-01,00:00:00,36.1103,86.005554,32.3303,29.93114,0.0,0.0,7.2831445,169.3804,1970-01-01,False,0
1970-01-01,00:00:00,35.0303,86.88426,31.5203,29.18381,0.0,0.0,4.6976995,180.0,1970-01-01,False,0
1970-01-01,00:00:00,37.8203,80.69495,32.4203,31.85501,0.0,0.000620305,4.7453933,171.86998,1970-01-01,False,0
1970-01-01,00:00:00,43.5803,76.40387,36.6503,39.275288,0.0,0.00186436,5.1645155,197.6502,1970-01-01,False,0
1970-01-01,00:00:00,48.1703,70.147705,38.9003,44.1888,0.0,0.004818162,4.0328093,213.6901,1970-01-01,False,0
1970-01-01,00:00:00,50.8703,63.213943,38.8103,46.75798,0.0,0.007457063,4.297137,218.65984,1970-01-01,False,0
1970-01-01,00:00:00,52.4903,57.688488,38.0003,48.75266,0.0,0.009155866,2.7306066,235.0079,1970-01-01,False,0
1970-01-01,00:00:00,53.3003,56.594437,38.2703,50.370293,0.0,0.009385252,0.4474,180.0,1970-01-01,False,0
1970-01-01,00:00:00,53.9303,59.534565,40.1603,50.930767,0.0,0.008680509,2.0008337,63.435013,1970-01-01,False,0
1970-01-01,00:00:00,54.380302,60.64312,41.060303,50.959244,0.0,0.006548746,4.302955,8.97255,1970-01-01,False,0
1970-01-01,00:00:00,55.5503,52.50623,38.4503,52.08199,0.0,0.003668125,3.1793742,39.289394,1970-01-01,False,0
1970-01-01,00:00:00,53.0303,62.83063,40.700302,49.60766,0.0,0.001256505,6.0440416,357.87894,1970-01-01,False,0
1970-01-01,00:00:00,49.340298,76.13248,42.1403,44.667637,0.0,0.000558417,11.548208,338.40463,1970-01-01,False,0
1970-01-01,00:00:00,47.000298,89.045006,43.9403,42.814728,0.0,0.0,10.756225,343.0724,1970-01-01,False,0
1970-01-01,00:00:00,46.7303,87.512856,43.2203,43.700043,0.0,0.0,6.6736126,346.42953,1970-01-01,False,0
1970-01-01,00:00:00,47.9003,87.27345,44.3003,45.785496,0.0,0.0,5.8205,357.79745,1970-01-01,False,0
1970-01-01,00:00:00,47.4503,87.851364,44.0303,45.32839,0.0,0.0,2.9845302,12.99463,1970-01-01,False,0
1970-01-01,00:00:00,44.750298,89.87147,41.9603,41.412273,0.0,0.0,1.7896,90.0,1970-01-01,False,0
1970-01-01,00:00:00,41.5103,94.90847,40.1603,37.40141,0.0,0.0,1.5006253,116.56499,1970-01-01,False,0
1970-01-01,00:00:00,43.4003,91.07408,40.9703,38.738464,0.003937008,0.0,6.0191517,131.98714,1970-01-01,False,0
1970-01-01,00:00:00,44.8403,88.02394,41.5103,40.55176,0.003937008,0.0,9.650264,135.9391,1970-01-01,False,0
1970-01-01,00:00:00,46.0103,85.38056,41.8703,41.585464,0.007874016,2.46e-05,8.998192,124.875404,1970-01-01,False,0
1970-01-01,00:00:00,45.5603,86.847824,41.8703,42.150955,0.0,0.0,6.6435504,135.0001,1970-01-01,False,0
1970-01-01,00:00:00,46.1003,85.09045,41.8703,41.756145,0.0,1.78e-05,8.081115,131.63345,1970-01-01,False,0
1970-01-01,00:00:00,45.8303,88.378365,42.5903,42.50824,0.0,0.0,6.219504,127.694305,1970-01-01,False,0
1970-01-01,00:00:00,46.820297,83.09635,41.9603,44.53669,0.007874016,0.0,0.2237,360.0,1970-01-01,False,0
1970-01-01,00:00:00,46.2803,88.400185,43.0403,43.11486,0.0,0.000684648,3.472758,255.06853,1970-01-01,False,0
1970-01-01,00:00:00,48.890297,85.25961,44.6603,46.26181,0.0,0.001674371,7.0064893,286.6993,1970-01-01,False,0
1970-01-01,00:00:00,50.6903,85.36728,46.4603,48.23952,0.0,0.002854877,5.90585,294.62354,1970-01-01,False,0
1970-01-01,00:00:00,53.0303,77.7812,46.2803,48.78566,0.003937008,0.005332824,10.282903,314.11868,1970-01-01,False,0
1970-01-01,00:00:00,54.4703,68.216225,44.2103,49.438477,0.0,0.007469974,10.830407,308.2902,1970-01-01,False,0
1970-01-01,00:00:00,55.3703,62.480824,42.7703,48.552647,0.0,0.008731607,15.660598,315.57864,1970-01-01,False,0
1970-01-01,00:00:00,54.9203,65.73831,43.6703,48.239513,0.0,0.00690567,15.821141,316.14566,1970-01-01,False,0
1970-01-01,00:00:00,54.560303,68.696045,44.4803,48.3366,0.0,0.005932333,15.350775,313.22855,1970-01-01,False,0
1970-01-01,00:00:00,53.6603,69.54374,43.9403,48.380505,0.0,0.004085427,13.607141,313.66785,1970-01-01,False,0
1970-01-01,00:00:00,50.6903,78.65163,44.3003,46.26974,0.0,0.001434553,13.24372,307.45065,1970-01-01,False,0
1970-01-01,00:00:00,47.5403,86.95516,43.8503,44.216084,0.0,0.0,9.517114,293.55228,1970-01-01,False,0
1970-01-01,00:00:00,47.810303,84.028824,43.2203,44.87437,0.0,0.0,6.4057927,294.77512,1970-01-01,False,0
1970-01-01,00:00:00,48.890297,80.421364,43.1303,46.26959,0.0,0.0,5.07163,311.42358,1970-01-01,False,0
1970-01-01,00:00:00,48.1703,81.76608,42.8603,45.697067,0.0,0.0,2.8647578,308.65982,1970-01-01,False,0
1970-01-01,00:00:00,47.1803,81.693596,41.8703,44.304703,0.0,0.0,2.829606,288.43503,1970-01-01,False,0
1970-01-01,00:00:00,46.4603,82.21042,41.3303,44.040665,0.0,0.0,3.3555,306.86996,1970-01-01,False,0
1970-01-01,00:00:00,46.1903,83.05317,41.3303,43.064926,0.0,0.0,1.9112936,290.55612,1970-01-01,False,0
1970-01-01,00:00:00,42.500298,88.52497,39.3503,38.287674,0.0,0.0,0.8065618,213.6901,1970-01-01,False,0
1970-01-01,00:00:00,41.9603,89.12301,38.9903,37.67621,0.0,0.0,0.4474,180.0,1970-01-01,False,0
1970-01-01,00:00:00,43.1303,87.32422,39.6203,39.25914,0.0,0.0,1.6285605,254.05453,1970-01-01,False,0
1970-01-01,00:00:00,41.1503,92.27591,39.0803,36.862724,0.0,0.0,3.702894,205.01686,1970-01-01,False,0
1970-01-01,00:00:00,43.6703,88.27277,40.430298,40.316124,0.0,0.0,2.0008337,243.43501,1970-01-01,False,0
1970-01-01,00:00:00,38.6303,96.87737,37.8203,33.757797,0.0,0.0,1.7471529,140.19447,1970-01-01,False,0
1970-01-01,00:00:00,39.1703,98.60471,38.8103,34.112446,0.0,0.0,5.8718586,130.36446,1970-01-01,False,0
1970-01-01,00:00:00,38.9903,98.25719,38.5403,34.46531,0.0,0.000218383,6.5219193,120.96369,1970-01-01,False,0
1970-01-01,00:00:00,43.2203,91.38504,40.8803,39.22072,0.0,0.001522664,5.6944723,135.0001,1970-01-01,False,0
1970-01-01,00:00:00,46.640297,81.08798,41.1503,43.34326,0.0,0.003869417,2.942314,188.74608,1970-01-01,False,0
1970-01-01,00:00:00,48.890297,69.24943,39.2603,45.7378,0.0,0.00598883,1.6131237,236.3099,1970-01-01,False,0
1970-01-01,00:00:00,50.6903,66.37214,39.8903,46.464207,0.0,0.006806171,5.2414584,309.8055,1970-01-01,False,0
1970-01-01,00:00:00,52.310303,66.56695,41.5103,47.423332,0.0,0.008057335,8.562189,326.7251,1970-01-01,False,0
1970-01-01,00:00:00,53.4803,66.7067,42.680298,47.9583,0.0,0.00724504,11.291864,326.3099,1970-01-01,False,0
1970-01-01,00:00:00,53.750298,67.43296,43.2203,47.884235,0.0,0.005580259,13.17553,319.82083,1970-01-01,False,0
1970-01-01,00:00:00,53.0303,67.11598,42.4103,49.326866,0.0,0.002907448,5.6636314,350.9098,1970-01-01,False,0
1970-01-01,00:00:00,49.7003,79.93272,43.7603,46.172527,0.0,0.00113833,7.9342575,319.574,1970-01-01,False,0
1970-01-01,00:00:00,48.0803,82.326,42.950302,43.90047,0.0,0.001019329,10.74226,301.37296,1970-01-01,False,0
1970-01-01,00:00:00,46.820297,84.84055,42.500298,43.62807,0.0,0.0,7.8135056,283.24054,1970-01-01,False,0
1970-01-01,00:00:00,48.9803,77.69794,42.3203,46.440777,0.0,0.0,3.607054,277.1249,1970-01-01,False,0
1970-01-01,00:00:00,47.000298,82.24907,41.8703,43.939396,0.0,0.0,1.1406506,258.6901,1970-01-01,False,0
1970-01-01,00:00:00,44.8403,88.33013,41.6003,40.437542,0.0,0.0,3.796315,135.0001,1970-01-01,False,0
1970-01-01,00:00:00,44.8403,89.254395,41.8703,40.08059,0.0,0.0,9.304415,117.18103,1970-01-01,False,0
1970-01-01,00:00:00,45.2903,87.4379,41.7803,40.59002,0.0,0.0,11.234107,125.27251,1970-01-01,False,0
1970-01-01,00:00:00,46.1903,86.28309,42.3203,42.46676,0.003937008,0.0,7.203696,154.23073,1970-01-01,False,0
1970-01-01,00:00:00,45.9203,87.773834,42.500298,42.36389,0.007874016,0.0,2.802953,241.38963,1970-01-01,False,0
1970-01-01,00:00:00,46.0103,88.999504,42.950302,42.66103,0.0,0.0,3.3851953,262.40546,1970-01-01,False,0
1970-01-01,00:00:00,44.8403,90.1872,42.1403,40.850365,0.0,0.0,3.042649,143.97253,1970-01-01,False,0
1970-01-01,00:00:00,42.3203,90.71485,39.8003,38.105156,0.0,0.0,2.6844,180.0,1970-01-01,False,0
1970-01-01,00:00:00,41.5103,91.96484,39.3503,36.95985,0.0,0.0,4.343468,191.88864,1970-01-01,False,0
1970-01-01,00:00:00,41.2403,92.6033,39.2603,36.656464,0.0,0.0,4.703023,177.27374,1970-01-01,False,0
1970-01-01,00:00:00,42.5903,92.00204,40.430298,38.36626,0.0,0.000401406,4.501876,153.43501,1970-01-01,False,0
1970-01-01,00:00:00,46.5503,85.70887,42.500298,43.24194,0.0,0.001749118,4.6062646,150.9455,1970-01-01,False,0
1970-01-01,00:00:00,50.060303,76.72634,43.0403,47.21368,0.0,0.00481059,2.9166913,147.52882,1970-01-01,False,0
1970-01-01,00:00:00,51.9503,71.790886,43.1303,49.46425,0.0,0.006685901,1.9243401,54.46224,1970-01-01,False,0
1970-01-01,00:00:00,52.6703,70.15551,43.2203,49.613544,0.0,0.006309602,3.9067528,66.37061,1970-01-01,False,0
1970-01-01,00:00:00,52.7603,70.89394,43.5803,50.337204,0.0,0.005621016,2.6937048,48.366554,1970-01-01,False,0
1970-01-01,00:00:00,52.7603,72.37119,44.1203,49.88874,0.003937008,0.003703355,3.8616607,100.00792,1970-01-01,False,0
1970-01-01,00:00:00,53.3003,72.924416,44.8403,50.953583,0.003937008,0.003349001,3.0012505,26.564985,1970-01-01,False,0
1970-01-01,00:00:00,54.9203,63.291985,42.680298,52.159092,0.0,0.002149571,2.5308766,44.999897,1970-01-01,False,0
1970-01-01,00:00:00,53.570297,66.71743,42.7703,50.873325,0.0,0.001181587,2.5505724,37.875053,1970-01-01,False,0
1970-01-01,00:00:00,51.770298,71.52466,42.8603,48.835472,0.0,0.00105112,1.803527,97.12492,1970-01-01,False,0
1970-01-01,00:00:00,52.4003,70.36824,43.0403,49.8428,0.0,0.0,1.360714,170.53775,1970-01-01,False,0
1970-01-01,00:00:00,50.6903,77.57893,43.9403,46.790085,0.0,0.000380186,8.634936,143.42688,1970-01-01,False,0
1970-01-01,00:00:00,49.880302,79.12664,43.6703,45.87057,0.0,0.000318291,10.444659,136.73567,1970-01-01,False,0
1970-01-01,00:00:00,50.060303,81.3442,44.5703,46.2324,0.003937008,0.000230326,10.282903,134.1187,1970-01-01,False,0
1970-01-01,00:00:00,49.9703,83.59506,45.2003,45.797318,0.003937008,0.000258462,11.574179,138.91835,1970-01-01,False,0
1970-01-01,00:00:00,49.7903,83.29778,44.930298,44.876633,0.0,0.00043257,13.777086,147.60017,1970-01-01,False,0
1970-01-01,00:00:00,49.880302,84.73885,45.4703,46.102036,0.003937008,0.000119443,10.016665,156.29735,1970-01-01,False,0
1970-01-01,00:00:00,50.7803,81.397514,45.2903,49.375866,0.01968504,0.0,5.222329,279.86575,1970-01-01,False,0
1970-01-01,00:00:00,50.2403,87.69287,46.7303,46.970234,0.003937008,0.0,10.693234,322.65057,1970-01-01,False,0
1970-01-01,00:00:00,48.6203,87.61026,45.1103,45.70791,0.0,0.0,7.7524233,313.83093,1970-01-01,False,0
1970-01-01,00:00:00,50.7803,73.93448,42.7703,48.676067,0.0,0.0,2.7029774,294.44394,1970-01-01,False,0
1970-01-01,00:00:00,50.6003,72.1472,41.9603,47.92773,0.0,0.0,2.4093227,291.80148,1970-01-01,False,0
1970-01-01,00:00:00,50.2403,71.362015,41.3303,47.18898,0.0,0.0,1.2046614,291.80148,1970-01-01,False,0
1970-01-01,00:00:00,47.360302,83.9996,42.7703,43.970657,0.0,0.000767942,1.2046614,201.80147,1970-01-01,False,0
1970-01-01,00:00:00,50.1503,75.68247,42.7703,47.175995,0.0,0.001761452,1.7471529,219.80553,1970-01-01,False,0
1970-01-01,00:00:00,50.8703,72.676636,42.4103,48.222767,0.0,0.003417408,2.7670162,284.03625,1970-01-01,False,0
1970-01-01,00:00:00,51.770298,68.61515,41.7803,47.87077,0.0,0.005138439,5.7032533,311.82007,1970-01-01,False,0
1970-01-01,00:00:00,53.1203,63.9456,41.2403,47.895077,0.0,0.006641299,9.223387,320.90613,1970-01-01,False,0
1970-01-01,00:00:00,53.4803,63.1078,41.2403,47.996704,0.0,0.006903713,9.812248,316.8476,1970-01-01,False,0
1970-01-01,00:00:00,53.570297,60.958683,40.430298,47.436905,0.0,0.007281623,11.574179,318.91833,1970-01-01,False,0
1970-01-01,00:00:00,52.7603,63.67783,40.7903,46.761982,0.0,0.005545541,11.931831,329.589,1970-01-01,False,0
1970-01-01,00:00:00,53.0303,62.611946,40.6103,48.277264,0.0,0.004039316,8.23143,317.2026,1970-01-01,False,0
1970-01-01,00:00:00,50.4203,71.8786,41.6903,45.880398,0.0,0.001688908,10.860399,327.61935,1970-01-01,False,0
1970-01-01,00:00:00,47.9903,77.61164,41.3303,43.325123,0.0,0.001058969,11.234107,324.72748,1970-01-01,False,0
1970-01-01,00:00:00,45.4703,83.87605,40.8803,41.24939,0.0,0.0,9.344664,312.08908,1970-01-01,False,0
1970-01-01,00:00:00,46.5503,79.127,40.430298,42.96887,0.0,0.0,7.3037276,310.0302,1970-01-01,False,0
1970-01-01,00:00:00,47.1803,78.90375,40.9703,44.314934,0.0,0.0,5.1499605,325.6196,1970-01-01,False,0
1970-01-01,00:00:00,46.640297,80.52551,40.9703,43.755135,0.0,0.0,3.257121,344.05453,1970-01-01,False,0
1970-01-01,00:00:00,45.9203,81.88578,40.700302,42.716637,0.0,0.0,2.4607,360.0,1970-01-01,False,0
1970-01-01,00:00:00,41.9603,86.64937,38.2703,37.634502,0.0,0.0,2.062412,49.398785,1970-01-01,False,0
1970-01-01,00:00:00,39.0803,88.673065,36.0203,33.840996,0.0,0.0,2.9081001,112.61991,1970-01-01,False,0
1970-01-01,00:00:00,38.0003,88.938484,35.0303,32.397095,0.0,0.0,3.796315,135.0001,1970-01-01,False,0
1970-01-01,00:00:00,37.1903,88.90018,34.2203,31.71717,0.0,0.0,3.796315,135.0001,1970-01-01,False,0
1970-01-01,00:00:00,39.9803,85.01181,35.8403,35.447334,0.0,0.0,2.5010421,206.56499,1970-01-01,False,0
1970-01-01,00:00:00,35.9303,92.43083,33.9503,30.540945,0.0,0.0,4.051379,186.3401,1970-01-01,False,0
1970-01-01,00:00:00,35.0303,91.73626,32.8703,29.199022,0.0,0.0,4.718956,174.55975,1970-01-01,False,0
1970-01-01,00:00:00,34.6703,91.06178,32.3303,28.948214,0.0,0.0,3.257121,164.05453,1970-01-01,False,0
1970-01-01,00:00:00,35.8403,87.87798,32.6003,30.160797,0.0,0.000414481,4.58994,133.02507,1970-01-01,False,0
1970-01-01,00:00:00,41.060303,80.08525,35.3903,36.312622,0.0,0.001669289,4.703023,154.65387,1970-01-01,False,0
1970-01-01,00:00:00,45.9203,74.49189,38.2703,42.399845,0.0,0.00412815,2.6937048,184.76355,1970-01-01,False,0
1970-01-01,00:00:00,48.890297,68.04399,38.8103,45.970573,0.0,0.006286916,1.1406506,168.69011,1970-01-01,False,0
1970-01-01,00:00:00,50.9603,64.11982,39.2603,48.20163,0.0,0.007353379,1.0004169,116.56499,1970-01-01,False,0
1970-01-01,00:00:00,52.7603,61.492847,39.8903,49.4041,0.0,0.007575291,2.1103816,57.99466,1970-01-01,False,0
1970-01-01,00:00:00,54.7403,56.600925,39.6203,51.16282,0.0,0.0075011,2.6937048,41.63345,1970-01-01,False,0
1970-01-01,00:00:00,55.1903,57.4622,40.430298,50.767178,0.0,0.006316354,5.3874097,355.23645,1970-01-01,False,0
1970-01-01,00:00:00,53.0303,68.05039,42.7703,48.326008,0.0,0.003931562,9.280181,344.6237,1970-01-01,False,0
1970-01-01,00:00:00,49.7003,75.37906,42.2303,44.771618,0.0,0.001686599,12.025825,341.56494,1970-01-01,False,0
1970-01-01,00:00:00,46.7303,80.8132,41.1503,42.208702,0.0,0.000972058,9.564319,349.21573,1970-01-01,False,0
1970-01-01,00:00:00,49.070297,69.513,39.5303,45.94294,0.0,0.0,5.0270324,32.275623,1970-01-01,False,0
1970-01-01,00:00:00,42.680298,83.39636,38.0003,38.204544,0.0,0.0,5.956472,124.286934,1970-01-01,False,0
1970-01-01,00:00:00,41.5103,84.20741,37.1003,35.674065,0.0,0.000148553,11.811699,142.69597,1970-01-01,False,0
1970-01-01,00:00:00,41.7803,83.04028,37.0103,35.394386,0.0,0.000308034,13.320954,139.08571,1970-01-01,False,0
1970-01-01,00:00:00,43.2203,83.43298,38.5403,36.55744,0.0,0.000409959,16.21169,129.40063,1970-01-01,False,0
1970-01-01,00:00:00,44.750298,84.71148,40.430298,38.04402,0.0,0.000430139,18.031109,127.438644,1970-01-01,False,0
1970-01-01,00:00:00,45.9203,85.079445,41.6903,38.962803,0.0,0.000505474,19.920609,124.939384,1970-01-01,False,0
1970-01-01,00:00:00,46.640297,83.3727,41.8703,39.262684,0.0,0.000703586,20.855751,125.39488,1970-01-01,False,0
1970-01-01,00:00:00,47.1803,79.73173,41.2403,39.29216,0.0,0.001038812,21.453053,129.49956,1970-01-01,False,0
1970-01-01,00:00:00,47.7203,74.14706,39.8903,39.926308,0.0,0.00138532,21.095516,124.195656,1970-01-01,False,0
1970-01-01,00:00:00,47.4503,72.068886,38.9003,39.66777,0.0,0.001471194,20.094437,133.64688,1970-01-01,False,0
1970-01-01,00:00:00,47.270298,71.79691,38.6303,38.568592,0.0,0.00168795,23.200182,129.5226,1970-01-01,False,0
1970-01-01,00:00:00,47.4503,70.563385,38.3603,38.77606,0.003937008,0.001771095,22.940977,136.18518,1970-01-01,False,0
1970-01-01,00:00:00,47.000298,75.65046,39.7103,37.58842,0.011811025,0.002147437,26.52237,140.13261,1970-01-01,False,0
1970-01-01,00:00:00,48.7103,76.074394,41.5103,39.184277,0.015748031,0.002568452,28.113314,154.04668,1970-01-01,False,0
1970-01-01,00:00:00,49.520298,76.412964,42.4103,42.104156,0.13779528,0.002563768,21.448387,163.6441,1970-01-01,False,0
1970-01-01,00:00:00,48.1703,84.63242,43.7603,42.97361,0.22834647,0.00159197,14.573157,252.1212,1970-01-01,False,0
1970-01-01,00:00:00,46.4603,83.07169,41.6003,42.81332,0.098425195,0.001328065,5.1499605,182.4895,1970-01-01,False,0
1970-01-01,00:00:00,47.810303,76.78978,40.8803,43.890617,0.007874016,0.00240154,4.6116934,112.833694,1970-01-01,False,0
1970-01-01,00:00:00,48.3503,75.25115,40.8803,43.7492,0.011811025,0.003238529,7.105777,151.8215,1970-01-01,False,0
1970-01-01,00:00:00,48.4403,74.477234,40.700302,43.460735,0.007874016,0.00300989,8.939608,148.29861,1970-01-01,False,0
1970-01-01,00:00:00,46.640297,83.3727,41.8703,41.928185,0.003937008,0.002325275,9.98915,145.95403,1970-01-01,False,0
1970-01-01,00:00:00,46.7303,81.94471,41.5103,42.285583,0.011811025,0.001217858,3.9828653,128.15727,1970-01-01,False,0
1970-01-01,00:00:00,44.750298,83.82861,40.1603,38.918682,0.0,0.001045906,8.8127575,113.962494,1970-01-01,False,0
1970-01-01,00:00:00,42.3203,87.281204,38.8103,36.6359,0.0,5.26e-05,10.0665,126.86999,1970-01-01,False,0
1970-01-01,00:00:00,41.5103,88.16576,38.2703,35.6486,0.003937008,2.23e-05,9.333948,135.97093,1970-01-01,False,0
1970-01-01,00:00:00,40.0703,90.305214,37.4603,34.70146,0.0,0.0,8.252681,147.17146,1970-01-01,False,0
1970-01-01,00:00:00,38.7203,91.217094,36.3803,33.678272,0.0,0.0,5.447451,160.82089,1970-01-01,False,0
1970-01-01,00:00:00,38.9903,90.90395,36.5603,33.641384,0.0,0.0,6.502709,139.18501,1970-01-01,False,0
1970-01-01,00:00:00,37.6403,91.82947,35.4803,32.357788,0.003937008,0.0,6.714727,119.98155,1970-01-01,False,0
1970-01-01,00:00:00,38.0903,91.84538,35.9303,32.362717,0.003937008,0.0,9.017635,119.74479,1970-01-01,False,0
1970-01-01,00:00:00,36.5603,93.450264,34.8503,31.059624,0.0,0.0,8.948,126.86999,1970-01-01,False,0
1970-01-01,00:00:00,36.7403,93.455414,35.0303,31.469769,0.0,0.0,8.081115,131.63345,1970-01-01,False,0
1970-01-01,00:00:00,36.8303,93.79262,35.2103,31.242151,0.0,0.0,10.559019,143.61555,1970-01-01,False,0
1970-01-01,00:00:00,33.5903,95.07148,32.3303,27.940334,0.0,0.0,9.398062,141.76614,1970-01-01,False,0
1970-01-01,00:00:00,33.4103,93.02049,31.6103,27.6614,0.0,0.0,8.565111,139.23648,1970-01-01,False,0
1970-01-01,00:00:00,33.7703,91.6907,31.6103,28.127522,0.0,0.0,6.639784,147.38077,1970-01-01,False,0
1970-01-01,00:00:00,36.8303,88.56403,33.7703,31.423456,0.0,0.000391414,5.378113,135.0001,1970-01-01,False,0
1970-01-01,00:00:00,43.0403,78.55535,36.8303,38.88696,0.0,0.001804513,4.2029414,154.7989,1970-01-01,False,0
1970-01-01,00:00:00,47.360302,74.89422,39.8003,43.635902,0.0,0.004337324,3.8616607,190.00792,1970-01-01,False,0
1970-01-01,00:00:00,50.3303,67.73627,40.0703,46.808395,0.0,0.00758869,3.1635957,224.9999,1970-01-01,False,0
1970-01-01,00:00:00,51.860302,60.303837,38.5403,47.939346,0.0,0.008994133,3.3629484,266.186,1970-01-01,False,0
1970-01-01,00:00:00,52.7603,56.31786,37.6403,48.746002,0.0,0.009592205,3.0012505,296.56497,1970-01-01,False,0
1970-01-01,00:00:00,53.1203,54.992332,37.3703,48.97684,0.0,0.008888088,3.1793742,320.7106,1970-01-01,False,0
1970-01-01,00:00:00,52.8503,55.147892,37.1903,48.73665,0.0,0.006852001,3.257121,344.05453,1970-01-01,False,0
1970-01-01,00:00:00,52.7603,57.72649,38.2703,48.80912,0.0,0.004415464,4.0328093,326.3099,1970-01-01,False,0
1970-01-01,00:00:00,49.070297,73.50852,40.9703,44.691555,0.0,0.001559922,5.8205,272.20255,1970-01-01,False,0
1970-01-01,00:00:00,48.7103,66.13194,37.9103,44.54749,0.0,0.001284616,5.922771,280.88547,1970-01-01,False,0
1970-01-01,00:00:00,49.7003,61.301975,36.9203,46.10071,0.0,0.0,5.884628,278.74606,1970-01-01,False,0
1970-01-01,00:00:00,46.1903,67.968376,36.2003,41.660378,0.0,0.000250871,3.9828653,218.15727,1970-01-01,False,0
1970-01-01,00:00:00,41.6903,79.56686,35.8403,36.091434,0.0,0.0002244,7.1618943,181.78987,1970-01-01,False,0
1970-01-01,00:00:00,40.1603,83.81981,35.6603,34.93413,0.0,0.0,6.4563713,165.96373,1970-01-01,False,0
1970-01-01,00:00:00,40.0703,83.51528,35.4803,35.290585,0.0,0.0,3.8094735,139.76372,1970-01-01,False,0
1970-01-01,00:00:00,39.2603,86.189545,35.4803,33.971535,0.0,0.0,5.1645155,107.650215,1970-01-01,False,0
1970-01-01,00:00:00,39.1703,86.801704,35.5703,33.851677,0.0,0.0,5.1499605,124.3804,1970-01-01,False,0
1970-01-01,00:00:00,38.9003,88.6644,35.8403,34.183525,0.0,0.0,3.607054,187.12492,1970-01-01,False,0
1970-01-01,00:00:00,41.2403,80.961,35.8403,36.973183,0.0,0.0,2.237,216.86998,1970-01-01,False,0
1970-01-01,00:00:00,43.310303,80.26447,37.6403,39.603806,0.0,0.0,2.4093227,248.19853,1970-01-01,False,0
1970-01-01,00:00:00,43.4003,80.55562,37.8203,39.811123,0.0,0.0,3.414632,238.39255,1970-01-01,False,0
1970-01-01,00:00:00,40.430298,87.80017,37.1003,36.000946,0.0,0.0,5.2223296,223.26433,1970-01-01,False,0
1970-01-01,00:00:00,39.4403,90.92153,37.0103,34.829884,0.0,0.0,5.7295156,218.65984,1970-01-01,False,0
1970-01-01,00:00:00,39.7103,93.2102,37.9103,35.481934,0.0,0.000322918,4.4063787,203.9625,1970-01-01,False,0
1970-01-01,00:00:00,42.500298,89.46071,39.6203,38.946854,0.0,0.001695734,3.9828653,218.15727,1970-01-01,False,0
1970-01-01,00:00:00,43.5803,86.43622,39.8003,40.097054,0.0,0.003385746,3.2028966,192.09474,1970-01-01,False,0
1970-01-01,00:00:00,45.4703,85.05187,41.2403,42.22816,0.0,0.005850127,3.3028908,241.69934,1970-01-01,False,0
1970-01-01,00:00:00,47.4503,80.03083,41.6003,44.369713,0.0,0.007868133,3.0426488,252.89719,1970-01-01,False,0
1970-01-01,00:00:00,49.520298,74.06638,41.6003,46.196823,0.0,0.008716754,3.8616607,259.9921,1970-01-01,False,0
1970-01-01,00:00:00,51.0503,68.5327,41.060303,47.160843,0.0,0.007947287,5.596972,267.70944,1970-01-01,False,0
1970-01-01,00:00:00,52.4003,65.43081,41.1503,48.67711,0.0,0.006959436,4.8856816,254.05453,1970-01-01,False,0
1970-01-01,00:00:00,51.9503,63.57468,39.9803,48.05377,0.0,0.004468572,5.188683,262.5687,1970-01-01,False,0
1970-01-01,00:00:00,48.5303,75.53062,41.1503,44.216393,0.0,0.001495853,7.1584,270.0,1970-01-01,False,0
1970-01-01,00:00:00,46.4603,73.502945,38.4503,42.079323,0.0,0.001007093,4.8186455,248.19853,1970-01-01,False,0
