latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
37.24329,-121.5133,344,0.4,0.37,9/3/20,2106,1,VIIRS,l,2.0NRT,314.5,8.2,D
37.22431,-121.48734,347.2,0.4,0.37,9/3/20,2106,1,VIIRS,n,2.0NRT,315.4,16.6,D
37.22368,-121.49188,344.7,0.4,0.37,9/3/20,2106,1,VIIRS,l,2.0NRT,316.4,16.6,D
37.24179,-121.50968,367,0.4,0.37,9/3/20,2106,1,VIIRS,l,2.0NRT,334.8,50.5,D
37.22473,-121.49043,312.7,0.41,0.45,9/4/20,930,1,VIIRS,n,2.0NRT,290.9,1.1,N
37.22093,-121.48885,349.5,0.43,0.38,9/4/20,2048,1,VIIRS,n,2.0NRT,319.5,6.3,D
37.45587,-121.93182,299.2,0.4,0.6,9/5/20,906,1,VIIRS,n,2.0NRT,288.5,0.5,N
37.22425,-121.48205,338.5,0.42,0.61,9/6/20,2012,1,VIIRS,n,2.0NRT,312,6.5,D
37.22307,-121.4864,367,0.42,0.61,9/6/20,2012,1,VIIRS,h,2.0NRT,319.5,14.3,D
37.22095,-121.48563,351,0.44,0.62,9/6/20,2154,1,VIIRS,n,2.0NRT,314.5,8.5,D
37.45633,-121.92895,305.8,0.46,0.39,9/7/20,1012,1,VIIRS,n,2.0NRT,294.4,0.5,N
37.18438,-121.67877,306.3,0.47,0.4,9/7/20,1012,1,VIIRS,n,2.0NRT,295.9,1.7,N
37.15831,-121.413,340.9,0.74,0.76,9/7/20,1954,1,VIIRS,n,2.0NRT,307.9,5.4,D
37.16455,-121.25024,340.9,0.73,0.76,9/7/20,1954,1,VIIRS,n,2.0NRT,309.1,6.6,D
37.45636,-121.92979,308.5,0.39,0.36,9/8/20,954,1,VIIRS,n,2.0NRT,292.1,0.6,N
37.18525,-121.6784,296.1,0.55,0.43,9/12/20,1018,1,VIIRS,n,2.0NRT,285.3,0.5,N
37.45426,-121.93215,303.1,0.53,0.42,9/12/20,1018,1,VIIRS,n,2.0NRT,285.9,0.6,N
37.1034,-122.15217,298.8,0.53,0.42,9/12/20,1018,1,VIIRS,n,2.0NRT,288.3,0.6,N
37.1845,-121.67888,303.9,0.39,0.36,9/13/20,1000,1,VIIRS,n,2.0NRT,286.8,0.7,N
37.45546,-121.93405,303.5,0.39,0.36,9/13/20,1000,1,VIIRS,n,2.0NRT,287.7,0.8,N
37.21411,-121.90063,298.8,0.39,0.36,9/13/20,1000,1,VIIRS,n,2.0NRT,287.7,0.6,N
37.21423,-121.9027,297.4,0.41,0.37,9/19/20,948,1,VIIRS,n,2.0NRT,287.3,0.6,N
37.45604,-121.93282,313.2,0.42,0.37,9/19/20,948,1,VIIRS,n,2.0NRT,289.3,1.2,N
37.21397,-121.90054,297.5,0.41,0.37,9/19/20,948,1,VIIRS,n,2.0NRT,287.1,0.7,N
37.18683,-121.67873,298.1,0.42,0.45,9/20/20,930,1,VIIRS,n,2.0NRT,287,0.5,N
37.45443,-121.93401,302.4,0.44,0.46,9/20/20,930,1,VIIRS,n,2.0NRT,286.8,0.9,N
37.18612,-121.68176,301.4,0.42,0.45,9/20/20,930,1,VIIRS,n,2.0NRT,287.8,0.5,N
37.45582,-121.93456,303.5,0.4,0.6,9/21/20,906,1,VIIRS,n,2.0NRT,287.7,0.3,N
37.45454,-121.93332,305.6,0.46,0.39,9/23/20,1012,1,VIIRS,n,2.0NRT,284.7,1.1,N
37.45517,-121.93206,308.1,0.39,0.36,9/24/20,954,1,VIIRS,n,2.0NRT,289,0.8,N
37.18548,-121.67788,300.4,0.39,0.36,9/24/20,954,1,VIIRS,n,2.0NRT,289.2,0.4,N
37.45422,-121.93519,301.9,0.55,0.43,9/25/20,936,1,VIIRS,n,2.0NRT,285.1,0.9,N
37.18438,-121.67772,295.1,0.53,0.42,9/25/20,936,1,VIIRS,n,2.0NRT,285,0.4,N
37.45613,-121.93398,305.9,0.33,0.55,9/26/20,912,1,VIIRS,n,2.0NRT,286,0.4,N
37.18701,-121.68073,297.9,0.32,0.55,9/27/20,1036,1,VIIRS,n,2.0NRT,287.9,0.4,N
37.45452,-121.93191,302.3,0.53,0.42,9/28/20,1018,1,VIIRS,n,2.0NRT,290.1,0.5,N
37.45597,-121.933,302.7,0.53,0.42,9/28/20,1018,1,VIIRS,n,2.0NRT,290.5,0.7,N
37.18405,-121.68235,300.9,0.55,0.43,9/28/20,1018,1,VIIRS,n,2.0NRT,289.9,1.3,N
37.18371,-121.68033,307,0.39,0.36,9/29/20,1000,1,VIIRS,n,2.0NRT,288.9,0.7,N
37.45426,-121.93329,308.7,0.39,0.36,9/29/20,1000,1,VIIRS,n,2.0NRT,287.9,0.8,N
37.2134,-121.90189,299.8,0.39,0.36,9/29/20,1000,1,VIIRS,n,2.0NRT,289.5,0.2,N
37.18507,-121.67893,301,0.46,0.39,9/30/20,942,1,VIIRS,n,2.0NRT,288.7,0.5,N
37.45445,-121.93318,310.1,0.47,0.4,9/30/20,942,1,VIIRS,n,2.0NRT,288.3,1.1,N
37.45631,-121.9341,300.2,0.54,0.5,10/1/20,918,1,VIIRS,n,2.0NRT,289.7,0.5,N
37.45473,-121.93317,301.5,0.37,0.58,10/2/20,1042,1,VIIRS,n,2.0NRT,288.6,0.5,N
37.45451,-121.93128,306.1,0.42,0.45,10/3/20,1024,1,VIIRS,n,2.0NRT,288.5,0.3,N
37.45403,-121.93232,310.3,0.41,0.37,10/4/20,1006,1,VIIRS,n,2.0NRT,286.2,1.1,N
37.18571,-121.68026,305.1,0.42,0.37,10/4/20,1006,1,VIIRS,n,2.0NRT,287.9,0.8,N
37.21207,-121.90366,298.3,0.41,0.37,10/5/20,948,1,VIIRS,n,2.0NRT,284.1,0.1,N
37.45417,-121.93459,306.4,0.42,0.37,10/5/20,948,1,VIIRS,n,2.0NRT,283.7,0.4,N
37.18446,-121.6778,302.6,0.41,0.37,10/5/20,948,1,VIIRS,n,2.0NRT,286.7,0.6,N
37.45482,-121.93158,300.3,0.44,0.46,10/6/20,930,1,VIIRS,n,2.0NRT,287,0.3,N
37.18385,-121.68217,297.8,0.39,0.36,10/10/20,954,1,VIIRS,n,2.0NRT,284.6,0.4,N
37.456,-121.93047,303.1,0.39,0.36,10/10/20,954,1,VIIRS,n,2.0NRT,284.5,0.3,N
37.21369,-121.90282,296,0.39,0.36,10/10/20,954,1,VIIRS,n,2.0NRT,284.7,0.5,N
37.45554,-121.93554,302,0.55,0.43,10/11/20,936,1,VIIRS,n,2.0NRT,285.5,0.6,N
37.45542,-121.93553,301.1,0.55,0.43,10/11/20,936,1,VIIRS,n,2.0NRT,285.6,0.6,N
37.18423,-121.67949,297.1,0.53,0.42,10/11/20,936,1,VIIRS,n,2.0NRT,286.4,0.7,N
37.4576,-121.93358,304.7,0.33,0.55,10/12/20,912,1,VIIRS,n,2.0NRT,284.7,0.4,N
37.45546,-121.93289,295.6,0.62,0.54,10/13/20,1036,1,VIIRS,n,2.0NRT,285.4,0.7,N
37.45684,-121.93147,302.5,0.53,0.42,10/14/20,1018,1,VIIRS,n,2.0NRT,287.6,0.8,N
37.18362,-121.68012,300.7,0.55,0.43,10/14/20,1018,1,VIIRS,n,2.0NRT,289.4,0.9,N
37.18555,-121.67792,307.5,0.39,0.36,10/15/20,1000,1,VIIRS,n,2.0NRT,287.7,0.7,N
37.45608,-121.93109,309.7,0.39,0.36,10/15/20,1000,1,VIIRS,n,2.0NRT,288.8,0.8,N
37.21195,-121.90064,301.2,0.39,0.36,10/15/20,1000,1,VIIRS,n,2.0NRT,290.4,0.5,N
37.45671,-121.93009,301.3,0.47,0.39,10/16/20,942,1,VIIRS,n,2.0NRT,288.5,0.6,N
37.18649,-121.67908,302.9,0.45,0.39,10/16/20,942,1,VIIRS,n,2.0NRT,289.8,1,N
37.45778,-121.93142,300,0.53,0.5,10/17/20,924,1,VIIRS,n,2.0NRT,287.3,0.3,N
37.45623,-121.93282,302,0.37,0.58,10/18/20,1042,1,VIIRS,n,2.0NRT,285.8,0.5,N
37.18288,-121.67926,299.6,0.44,0.46,10/19/20,1024,1,VIIRS,n,2.0NRT,286.6,0.6,N
37.45772,-121.93318,299.2,0.42,0.45,10/19/20,1024,1,VIIRS,n,2.0NRT,285.6,0.3,N
37.45367,-121.93457,297.2,0.42,0.45,10/19/20,1024,1,VIIRS,n,2.0NRT,284.9,0.3,N
37.4554,-121.93128,307.5,0.42,0.45,10/19/20,1024,1,VIIRS,n,2.0NRT,286.4,0.6,N
37.3447,-121.90462,298.7,0.43,0.46,10/19/20,1024,1,VIIRS,n,2.0NRT,286.2,0.3,N
37.18347,-121.68092,298.9,0.44,0.46,10/19/20,1024,1,VIIRS,n,2.0NRT,286.4,0.5,N
37.45647,-121.92992,309.5,0.41,0.37,10/20/20,1006,1,VIIRS,n,2.0NRT,287,0.4,N
37.2143,-121.90151,297.4,0.41,0.37,10/20/20,1006,1,VIIRS,n,2.0NRT,286.1,0.2,N
37.1851,-121.67776,304.5,0.42,0.38,10/20/20,1006,1,VIIRS,n,2.0NRT,286.3,0.7,N
37.45684,-121.9302,308.5,0.41,0.37,10/21/20,948,1,VIIRS,n,2.0NRT,286.3,0.8,N
37.2142,-121.89493,295.4,0.41,0.37,10/21/20,948,1,VIIRS,n,2.0NRT,285.3,0.3,N
37.18465,-121.67962,306.1,0.41,0.37,10/21/20,948,1,VIIRS,n,2.0NRT,285.8,0.7,N
37.45668,-121.93255,304,0.44,0.46,10/22/20,930,1,VIIRS,n,2.0NRT,286,0.6,N
37.1841,-121.68154,299.3,0.42,0.45,10/22/20,930,1,VIIRS,n,2.0NRT,285.8,0.8,N
37.45368,-121.93168,300.6,0.51,0.49,10/24/20,1030,1,VIIRS,n,2.0NRT,282.6,0.6,N
37.18563,-121.67885,299.8,0.39,0.36,10/26/20,954,1,VIIRS,n,2.0NRT,281.1,0.6,N
37.45518,-121.93188,308.4,0.39,0.36,10/26/20,954,1,VIIRS,n,2.0NRT,284.2,1,N
37.45707,-121.93295,302.4,0.55,0.42,10/27/20,936,1,VIIRS,n,2.0NRT,279,0.6,N
37.4574,-121.93295,302.5,0.55,0.42,10/27/20,936,1,VIIRS,n,2.0NRT,278.5,0.7,N
37.45613,-121.93443,303.9,0.32,0.55,10/28/20,912,1,VIIRS,n,2.0NRT,279.9,0.5,N
37.18502,-121.6804,296.8,0.32,0.55,10/29/20,1036,1,VIIRS,n,2.0NRT,280.9,0.4,N
37.45764,-121.93365,295.9,0.62,0.54,10/29/20,1036,1,VIIRS,n,2.0NRT,280.3,0.4,N
37.45683,-121.9326,305.1,0.39,0.36,10/31/20,1000,1,VIIRS,n,2.0NRT,281,0.7,N
37.1859,-121.6794,301.8,0.39,0.36,10/31/20,1000,1,VIIRS,n,2.0NRT,281.7,0.5,N
37.21253,-121.90037,302.2,0.39,0.36,10/31/20,1000,1,VIIRS,n,2.0NRT,282,0.4,N
37.1837,-121.68204,299.4,0.45,0.39,11/1/20,942,1,VIIRS,n,2.0NRT,281.6,0.7,N
37.45605,-121.93292,308.3,0.47,0.39,11/1/20,942,1,VIIRS,n,2.0NRT,282.1,0.9,N
37.21439,-121.90221,300.2,0.46,0.39,11/1/20,942,1,VIIRS,n,2.0NRT,284.1,0.4,N
37.45574,-121.93539,299.3,0.53,0.5,11/2/20,924,1,VIIRS,n,2.0NRT,280.8,0.8,N
37.45362,-121.93397,298.9,0.38,0.58,11/3/20,1042,1,VIIRS,n,2.0NRT,280.8,0.7,N
37.18612,-121.68101,297.6,0.44,0.46,11/4/20,1024,1,VIIRS,n,2.0NRT,282.2,0.4,N
37.4553,-121.93325,301.4,0.42,0.46,11/4/20,1024,1,VIIRS,n,2.0NRT,281.2,0.6,N
37.21269,-121.90025,303.7,0.41,0.37,11/5/20,1006,1,VIIRS,n,2.0NRT,285.6,0.3,N
37.45588,-121.93325,307.4,0.41,0.37,11/5/20,1006,1,VIIRS,n,2.0NRT,284.1,0.9,N
37.18378,-121.6806,303.3,0.42,0.38,11/5/20,1006,1,VIIRS,n,2.0NRT,284.3,0.7,N
37.45474,-121.93374,308.2,0.41,0.37,11/6/20,948,1,VIIRS,n,2.0NRT,284.7,0.8,N
37.18549,-121.68071,301.8,0.41,0.37,11/6/20,948,1,VIIRS,n,2.0NRT,284.6,0.5,N
37.21263,-121.90083,299.1,0.41,0.37,11/6/20,948,1,VIIRS,n,2.0NRT,283.5,0.5,N
37.18425,-121.68194,295.8,0.47,0.4,11/10/20,1012,1,VIIRS,n,2.0NRT,272.9,0.6,N
37.25749,-121.86951,328.3,0.46,0.47,11/10/20,2130,1,VIIRS,n,2.0NRT,289.6,2.3,D
37.21262,-121.90123,296.7,0.39,0.36,11/11/20,954,1,VIIRS,n,2.0NRT,277.7,0.4,N
37.45724,-121.93071,300.5,0.54,0.42,11/12/20,936,1,VIIRS,n,2.0NRT,277.2,0.4,N
37.45686,-121.93184,297.8,0.54,0.42,11/12/20,936,1,VIIRS,n,2.0NRT,278,0.8,N
37.45777,-121.93288,298.9,0.32,0.55,11/13/20,918,1,VIIRS,n,2.0NRT,275.4,0.2,N
37.45442,-121.9318,298,0.54,0.42,11/15/20,1018,1,VIIRS,n,2.0NRT,276.8,0.7,N
37.45525,-121.93412,306.7,0.39,0.36,11/16/20,1000,1,VIIRS,n,2.0NRT,278.2,0.8,N
37.18423,-121.68082,299.6,0.39,0.36,11/16/20,1000,1,VIIRS,n,2.0NRT,278.8,0.5,N
37.21429,-121.90298,301.9,0.39,0.36,11/16/20,1000,1,VIIRS,n,2.0NRT,280.9,0.5,N
36.99704,-122.08681,338.1,0.33,0.56,11/20/20,2148,1,VIIRS,n,2.0NRT,290.6,7.1,D
37.00191,-122.09144,367,0.33,0.55,11/20/20,2148,1,VIIRS,h,2.0NRT,293.9,13.3,D
37.18513,-121.67862,300.4,0.42,0.38,11/21/20,1006,1,VIIRS,n,2.0NRT,276.2,0.8,N
37.45679,-121.9309,305.6,0.41,0.37,11/21/20,1006,1,VIIRS,n,2.0NRT,276.6,0.6,N
37.21462,-121.9031,297.3,0.41,0.37,11/21/20,1006,1,VIIRS,n,2.0NRT,277.8,0.2,N
37.45388,-121.93087,299.9,0.41,0.37,11/22/20,948,1,VIIRS,n,2.0NRT,273.3,1,N
37.18521,-121.68172,302.1,0.41,0.37,11/22/20,948,1,VIIRS,n,2.0NRT,273.6,0.4,N
36.97443,-122.07623,354.5,0.39,0.36,11/22/20,2106,1,VIIRS,n,2.0NRT,294,9.1,D
36.97836,-122.07266,336.5,0.39,0.36,11/22/20,2106,1,VIIRS,n,2.0NRT,294.1,4.3,D
36.98165,-122.07343,326,0.39,0.36,11/22/20,2106,1,VIIRS,n,2.0NRT,291.5,1.7,D
36.97903,-122.09274,325.9,0.46,0.39,11/23/20,2048,1,VIIRS,n,2.0NRT,289.2,3.8,D
37.45786,-121.93453,298.8,0.4,0.6,11/24/20,906,1,VIIRS,n,2.0NRT,277.3,0.6,N
36.96801,-121.55703,327.9,0.48,0.48,11/24/20,2030,1,VIIRS,n,2.0NRT,292.6,2,D
37.45415,-121.93156,302.4,0.46,0.39,11/26/20,1012,1,VIIRS,n,2.0NRT,274.6,0.6,N
37.21449,-121.9,299.2,0.39,0.36,11/27/20,954,1,VIIRS,n,2.0NRT,276.7,0.3,N
37.45434,-121.93285,307.8,0.39,0.36,11/27/20,954,1,VIIRS,n,2.0NRT,274,0.8,N
37.18436,-121.67976,300.6,0.39,0.36,11/27/20,954,1,VIIRS,n,2.0NRT,274.7,0.6,N
37.45429,-121.93581,297.3,0.54,0.42,11/28/20,936,1,VIIRS,n,2.0NRT,272.9,0.7,N
37.45381,-121.93472,300,0.32,0.55,11/29/20,918,1,VIIRS,n,2.0NRT,274.3,0.6,N
37.21306,-121.90157,299.5,0.39,0.36,12/2/20,1000,1,VIIRS,n,2.0NRT,277.8,0.4,N
37.18298,-121.67934,298.1,0.39,0.36,12/2/20,1000,1,VIIRS,n,2.0NRT,276.4,0.6,N
37.45417,-121.93341,303,0.39,0.36,12/2/20,1000,1,VIIRS,n,2.0NRT,274.1,0.6,N
37.45564,-121.93336,304.1,0.46,0.39,12/3/20,942,1,VIIRS,n,2.0NRT,276.3,1.1,N
37.21377,-121.90234,297.3,0.46,0.39,12/3/20,942,1,VIIRS,n,2.0NRT,278,0.4,N
37.4542,-121.9325,297,0.53,0.5,12/4/20,924,1,VIIRS,n,2.0NRT,276.2,1,N
37.45641,-121.93151,295.7,0.38,0.59,12/5/20,1042,1,VIIRS,n,2.0NRT,276.2,0.4,N
37.21186,-121.90213,298.9,0.41,0.37,12/7/20,1006,1,VIIRS,n,2.0NRT,277.6,0.4,N
37.18613,-121.68125,303.5,0.42,0.38,12/7/20,1006,1,VIIRS,n,2.0NRT,276.1,0.7,N
37.45433,-121.93045,299.7,0.41,0.37,12/7/20,1006,1,VIIRS,n,2.0NRT,275.7,0.4,N
37.18598,-121.68156,300.1,0.41,0.37,12/8/20,948,1,VIIRS,n,2.0NRT,277,0.8,N
37.45547,-121.93315,309.7,0.41,0.37,12/8/20,948,1,VIIRS,n,2.0NRT,276.9,1,N
37.21315,-121.90123,299.1,0.41,0.37,12/8/20,948,1,VIIRS,n,2.0NRT,283.1,0.5,N
37.45574,-121.93478,302.5,0.43,0.46,12/9/20,930,1,VIIRS,n,2.0NRT,275.5,0.6,N
37.45823,-121.93546,296.4,0.4,0.6,12/10/20,906,1,VIIRS,n,2.0NRT,277.4,0.3,N
37.45709,-121.93401,297.5,0.54,0.42,12/14/20,936,1,VIIRS,n,2.0NRT,278.1,0.7,N
37.21461,-121.90147,299.3,0.39,0.36,12/18/20,1000,1,VIIRS,n,2.0NRT,276.9,0.4,N
37.18457,-121.6793,299.9,0.39,0.36,12/18/20,1000,1,VIIRS,n,2.0NRT,277.1,0.6,N
37.4556,-121.93259,307.7,0.39,0.36,12/18/20,1000,1,VIIRS,n,2.0NRT,276.4,0.8,N
37.45542,-121.9355,297.5,0.53,0.5,12/20/20,924,1,VIIRS,n,2.0NRT,274,0.7,N
37.4546,-121.93253,297.6,0.38,0.59,12/21/20,1042,1,VIIRS,n,2.0NRT,273.9,0.7,N
37.45683,-121.93307,305.2,0.41,0.37,12/23/20,1006,1,VIIRS,n,2.0NRT,275,0.8,N
37.18497,-121.68085,298.1,0.42,0.38,12/23/20,1006,1,VIIRS,n,2.0NRT,273.3,0.5,N
37.2138,-121.90085,296.6,0.41,0.37,12/23/20,1006,1,VIIRS,n,2.0NRT,277.1,0.3,N
37.4542,-121.93478,302.2,0.43,0.46,12/25/20,930,1,VIIRS,n,2.0NRT,276.2,0.6,N
37.45798,-121.93433,296.7,0.4,0.6,12/26/20,906,1,VIIRS,n,2.0NRT,279.9,0.5,N
37.21302,-121.90147,295.7,0.39,0.36,12/29/20,954,1,VIIRS,n,2.0NRT,275.8,0.4,N
37.4565,-121.93322,299.1,0.54,0.42,12/30/20,936,1,VIIRS,n,2.0NRT,273.6,0.7,N
36.97686,-121.54572,332.4,0.4,0.37,12/30/20,2054,1,VIIRS,n,2.0NRT,289,2.4,D
36.97242,-121.53082,329.3,0.4,0.37,12/30/20,2054,1,VIIRS,n,2.0NRT,290.6,2.1,D
37.45688,-121.93247,308.6,0.41,0.37,1/9/21,948,1,VIIRS,n,2.0NRT,275.9,1,N
37.21493,-121.90331,298.8,0.41,0.37,1/9/21,948,1,VIIRS,n,2.0NRT,276.3,0.3,N
37.0283,-121.51205,334.8,0.4,0.37,1/9/21,2106,1,VIIRS,n,2.0NRT,292.9,4.4,D
37.45402,-121.93233,302.6,0.43,0.46,1/10/21,930,1,VIIRS,n,2.0NRT,277,0.7,N
37.18632,-121.68134,295.7,0.42,0.45,1/10/21,930,1,VIIRS,n,2.0NRT,275.9,0.5,N
37.45518,-121.93265,306.7,0.39,0.36,1/14/21,954,1,VIIRS,n,2.0NRT,279,0.8,N
37.21214,-121.90137,296.8,0.39,0.36,1/14/21,954,1,VIIRS,n,2.0NRT,280.7,0.4,N
37.18528,-121.68045,298,0.39,0.36,1/14/21,954,1,VIIRS,n,2.0NRT,281.4,0.5,N
37.45638,-121.93078,300.6,0.54,0.42,1/15/21,936,1,VIIRS,n,2.0NRT,274.3,0.7,N
37.1853,-121.67779,296.1,0.52,0.42,1/15/21,936,1,VIIRS,n,2.0NRT,279.2,0.6,N
36.93101,-121.44193,326.9,0.4,0.37,1/15/21,2054,1,VIIRS,n,2.0NRT,297.3,2.4,D
37.45462,-121.93273,299.8,0.32,0.55,1/16/21,918,1,VIIRS,n,2.0NRT,280.4,0.5,N
37.18262,-121.68099,296.1,0.33,0.55,1/17/21,1036,1,VIIRS,n,2.0NRT,279.7,0.3,N
37.45328,-121.93125,295.4,0.62,0.54,1/17/21,1036,1,VIIRS,n,2.0NRT,280.1,0.6,N
37.45425,-121.93214,305.7,0.39,0.36,1/19/21,1000,1,VIIRS,n,2.0NRT,282,0.7,N
37.18321,-121.679,305,0.39,0.36,1/19/21,1000,1,VIIRS,n,2.0NRT,281.8,0.8,N
37.19468,-122.13124,331.9,0.47,0.4,1/19/21,2118,1,VIIRS,n,2.0NRT,292.3,8.2,D
37.21453,-121.90389,295,0.46,0.39,1/20/21,942,1,VIIRS,n,2.0NRT,277.1,0.2,N
37.45635,-121.93414,308.1,0.46,0.39,1/20/21,942,1,VIIRS,n,2.0NRT,276.4,1,N
37.45776,-121.9356,295.9,0.53,0.5,1/21/21,924,1,VIIRS,n,2.0NRT,276.1,0.7,N
37.20637,-121.50655,333.2,0.5,0.41,1/21/21,2042,1,VIIRS,n,2.0NRT,291.9,4.9,D
37.21226,-121.90027,299.1,0.41,0.37,1/24/21,1006,1,VIIRS,n,2.0NRT,274.6,0.6,N
37.45516,-121.9324,311.2,0.41,0.37,1/24/21,1006,1,VIIRS,n,2.0NRT,275.3,1.1,N
37.18365,-121.68044,298.1,0.42,0.38,1/24/21,1006,1,VIIRS,n,2.0NRT,274.4,0.7,N
37.45419,-121.93439,312.4,0.41,0.37,1/25/21,948,1,VIIRS,n,2.0NRT,276.7,1,N
37.21157,-121.90041,297,0.41,0.37,1/25/21,948,1,VIIRS,n,2.0NRT,275.1,0.3,N
37.45502,-121.93483,302.1,0.43,0.46,1/26/21,930,1,VIIRS,n,2.0NRT,272.2,1,N
36.95708,-121.37173,336.7,0.39,0.44,2/1/21,2036,1,VIIRS,n,2.0NRT,291.7,5.1,D
36.95531,-121.38026,346.8,0.39,0.44,2/1/21,2036,1,VIIRS,n,2.0NRT,293.1,10.6,D
37.4562,-121.93468,296.6,0.53,0.42,2/3/21,1018,1,VIIRS,n,2.0NRT,277.9,0.7,N
37.45686,-121.93385,299.1,0.39,0.36,2/4/21,1000,1,VIIRS,n,2.0NRT,279.8,0.3,N
37.45522,-121.93493,301.9,0.47,0.39,2/5/21,942,1,VIIRS,n,2.0NRT,276.1,0.5,N
37.18585,-121.67803,299,0.45,0.39,2/5/21,942,1,VIIRS,n,2.0NRT,276.6,0.6,N
37.45552,-121.93505,297.8,0.53,0.5,2/6/21,924,1,VIIRS,n,2.0NRT,276.6,0.4,N
37.45457,-121.93445,307.3,0.41,0.37,2/10/21,948,1,VIIRS,n,2.0NRT,277.2,0.6,N
37.21202,-121.90019,298.6,0.41,0.37,2/10/21,948,1,VIIRS,n,2.0NRT,277.9,0.3,N
37.11772,-122.15415,333.4,0.39,0.36,2/10/21,2106,1,VIIRS,n,2.0NRT,289.3,3.5,D
37.03213,-121.51452,336.3,0.47,0.48,2/12/21,2030,1,VIIRS,n,2.0NRT,290.4,4.3,D
37.02841,-121.51518,334.9,0.47,0.48,2/12/21,2030,1,VIIRS,n,2.0NRT,290.7,6.1,D
37.45628,-121.93084,299.6,0.51,0.49,2/13/21,1030,1,VIIRS,n,2.0NRT,278,0.5,N
37.45532,-121.93034,303.2,0.55,0.42,2/16/21,936,1,VIIRS,n,2.0NRT,279.4,1.3,N
37.45669,-121.93453,304.8,0.47,0.39,2/21/21,942,1,VIIRS,n,2.0NRT,277.3,0.7,N
37.45564,-121.92987,302.8,0.47,0.39,2/21/21,942,1,VIIRS,n,2.0NRT,277.4,0.9,N
37.18589,-121.67753,299.6,0.45,0.39,2/21/21,942,1,VIIRS,n,2.0NRT,277.5,0.6,N
37.45623,-121.93259,295.9,0.53,0.5,2/22/21,924,1,VIIRS,n,2.0NRT,277.5,0.6,N
37.1856,-121.67836,296.7,0.44,0.46,2/24/21,1024,1,VIIRS,n,2.0NRT,279.1,0.5,N
37.45424,-121.93039,310.9,0.41,0.37,2/25/21,1006,1,VIIRS,n,2.0NRT,280.5,0.7,N
37.18594,-121.67857,296.2,0.42,0.38,2/25/21,1006,1,VIIRS,n,2.0NRT,278,0.5,N
37.2121,-121.90298,295.7,0.41,0.37,2/25/21,1006,1,VIIRS,n,2.0NRT,279.1,0.2,N
37.4563,-121.93346,310.6,0.41,0.37,2/26/21,948,1,VIIRS,n,2.0NRT,277.9,1.1,N
37.21428,-121.90276,296.6,0.41,0.37,2/26/21,948,1,VIIRS,n,2.0NRT,277.4,0.3,N
37.18344,-121.67792,301.1,0.41,0.37,2/26/21,948,1,VIIRS,n,2.0NRT,276.5,0.6,N
37.45737,-121.93176,300.3,0.44,0.46,2/27/21,930,1,VIIRS,n,2.0NRT,275.4,0.4,N
36.94683,-121.37695,326.6,0.43,0.38,2/27/21,2048,1,VIIRS,n,2.0NRT,294.5,2.3,D
37.45719,-121.93127,296.2,0.45,0.63,2/28/21,1048,1,VIIRS,n,2.0NRT,274.8,0.4,N
37.45681,-121.92975,296.9,0.51,0.49,3/1/21,1030,1,VIIRS,n,2.0NRT,276.7,0.3,N
37.45536,-121.93161,297.1,0.51,0.49,3/1/21,1030,1,VIIRS,n,2.0NRT,276.4,1,N
37.15683,-121.63201,326.9,0.43,0.62,3/1/21,2012,1,VIIRS,l,2.0NRT,297.3,2.7,D
37.15395,-121.63407,333,0.43,0.62,3/1/21,2012,1,VIIRS,n,2.0NRT,296.6,2.5,D
37.45502,-121.92986,305,0.46,0.39,3/2/21,1012,1,VIIRS,n,2.0NRT,276,0.9,N
37.4561,-121.9297,296.7,0.55,0.43,3/4/21,936,1,VIIRS,n,2.0NRT,277.9,0.7,N
37.45578,-121.93117,301.2,0.53,0.42,3/7/21,1018,1,VIIRS,n,2.0NRT,277.2,0.8,N
37.45615,-121.9326,297.4,0.39,0.36,3/8/21,1000,1,VIIRS,n,2.0NRT,275.2,0.4,N
37.45486,-121.93349,295.6,0.47,0.4,3/9/21,942,1,VIIRS,n,2.0NRT,265.8,0.7,N
37.18506,-121.67903,298.5,0.46,0.39,3/9/21,942,1,VIIRS,n,2.0NRT,275.4,0.6,N
37.45494,-121.9345,300.1,0.54,0.5,3/10/21,924,1,VIIRS,n,2.0NRT,277.4,0.9,N
37.45412,-121.93234,301.2,0.42,0.45,3/12/21,1024,1,VIIRS,n,2.0NRT,275,0.6,N
37.45684,-121.9309,302.9,0.41,0.37,3/13/21,1006,1,VIIRS,n,2.0NRT,280,0.5,N
37.45836,-121.93289,298.8,0.4,0.6,3/16/21,906,1,VIIRS,n,2.0NRT,274.5,0.4,N
37.45608,-121.93191,295.8,0.45,0.63,3/16/21,1048,1,VIIRS,n,2.0NRT,274.9,0.6,N
37.45415,-121.93169,297.2,0.51,0.49,3/17/21,1030,1,VIIRS,n,2.0NRT,274.5,1,N
37.45467,-121.93391,300.4,0.33,0.55,3/21/21,918,1,VIIRS,n,2.0NRT,276.2,0.8,N
37.45492,-121.93236,305.4,0.39,0.36,3/24/21,1000,1,VIIRS,n,2.0NRT,277.8,0.8,N
37.18436,-121.67843,298.2,0.39,0.36,3/24/21,1000,1,VIIRS,n,2.0NRT,278.3,0.5,N
