datetime,date,time,Severity,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,forest_fire
3/11/21 15:00,3/11/21,15:00:00,0,-0.138999999,93.99501801,0,928.9899902,100,6.21456337,2.260999918,5.31099987,0.356000006,0.300000012,N
3/11/21 18:00,3/11/21,18:00:00,0,5.06099987,67.1187973,0.200000003,931.4855347,54.90000153,9.511088371,5.261000156,5.210999966,0.356000006,0.300999999,N
3/11/21 21:00,3/11/21,21:00:00,0,6.761000156,64.8669281,0,931.7165527,100,6.489992142,7.960999966,5.761000156,0.361000001,0.301999986,N
3/12/21 0:00,3/12/21,0:00:00,0,7.460999966,49.11439896,0,930.9169922,42.89999771,9.114471436,8.761000633,6.460999966,0.360000014,0.301999986,N
3/12/21 3:00,3/12/21,3:00:00,0,3.361000061,71.84042358,0,931.1568604,32.10000229,4.394360065,6.160999775,6.861000061,0.356999993,0.303000003,N
3/12/21 6:00,3/12/21,6:00:00,0,1.911000013,94.77085114,0,931.8114624,1.5,9.585739136,4.31099987,6.611000061,0.352999985,0.305000007,N
3/12/21 9:00,3/12/21,9:00:00,0,2.161000013,87.24716187,0,931.2485962,66,6.608721733,3.56099987,6.261000156,0.349999994,0.305000007,N
3/12/21 12:00,3/12/21,12:00:00,0,0.661000013,95.06268311,0,930.8796387,0.300000012,7.091177464,3.510999918,6.06099987,0.351000011,0.308999985,N
3/12/21 15:00,3/12/21,15:00:00,0,1.161000013,88.42913055,0,931.7637329,0,4.452953815,2.710999966,5.611000061,0.34799999,0.308999985,N
3/12/21 18:00,3/12/21,18:00:00,0,9.861000061,48.71810532,0,934.7283325,0,5.447788239,7.111000061,5.660999775,0.34799999,0.310000002,N
3/12/21 21:00,3/12/21,21:00:00,0,12.61100006,35.32098007,0,934.3278809,0,9.028754234,11.46100044,6.611000061,0.347000003,0.308999985,N
3/13/21 0:00,3/13/21,0:00:00,0,12.31100082,36.55935669,0,934.4256592,4.200000286,10.04135418,11.81100082,7.710999966,0.349999994,0.307000011,N
3/13/21 3:00,3/13/21,3:00:00,0,7.111000061,66.1240387,0,934.105957,0,5.506940842,8.611000061,8.311000824,0.347000003,0.307999998,N
3/13/21 6:00,3/13/21,6:00:00,0,6.611000061,63.44104004,0,934.6895752,0,10.31511497,6.761000156,8.161000252,0.344999999,0.307999998,N
3/13/21 9:00,3/13/21,9:00:00,0,5.511000156,65.2904892,0,934.8186035,0,10.08642673,5.660999775,7.861000061,0.342000008,0.308999985,N
3/13/21 12:00,3/13/21,12:00:00,0,3.861000061,88.66677856,0,935.1446533,18,8.557102203,5.861000061,7.511000156,0.340000004,0.310000002,N
3/13/21 15:00,3/13/21,15:00:00,0,3.510999918,91.52719116,0,936.7739258,37.79999924,10.1376915,5.210999966,7.210999966,0.338,0.31099999,N
3/13/21 18:00,3/13/21,18:00:00,0,7.710999966,73.18531036,0,939.1306763,20.69999886,11.5199995,7.761000156,7.160999775,0.338,0.31099999,N
3/13/21 21:00,3/13/21,21:00:00,0,11.46100044,60.40784454,0,938.4865112,9,13.32486343,11.21100044,7.710999966,0.335999995,0.310000002,N
3/14/21 0:00,3/14/21,0:00:00,0,10.86100006,49.1772995,0,937.7641602,0,15.6837759,12.51100063,8.861000061,0.328000009,0.307000011,N
3/14/21 3:00,3/14/21,3:00:00,0,4.611000061,92.89987183,0,937.1985474,6.299999714,7.952659607,9.111000061,9.261000633,0.326999992,0.307000011,N
3/14/21 6:00,3/14/21,6:00:00,0,2.911000013,90.51044464,0,936.4995728,21.59999847,6.830519199,6.660999775,8.911000252,0.326000005,0.307000011,N
3/14/21 9:00,3/14/21,9:00:00,0,1.710999966,87.83860779,0,936.8619385,40.79999924,9.422101021,5.361000061,8.361000061,0.324999988,0.307000011,N
3/14/21 12:00,3/14/21,12:00:00,0,2.510999918,99.29178619,0,936.9251099,100,6.725354195,5.81099987,8.011000633,0.324999988,0.307000011,N
3/14/21 15:00,3/14/21,15:00:00,0,2.31099987,96.84286499,0,937.2290649,100,4.334974289,5.011000156,7.56099987,0.324000001,0.307999998,N
3/14/21 18:00,3/14/21,18:00:00,0,6.611000061,71.18130493,0,937.3410034,100,6.608721733,7.56099987,7.410999775,0.323000014,0.307000011,N
3/14/21 21:00,3/14/21,21:00:00,0,8.161000252,70.23100281,0,935.6044922,90.90000916,13.55150127,9.711000443,7.761000156,0.32100001,0.307000011,N
3/15/21 0:00,3/15/21,0:00:00,0,8.661000252,73.35921478,0,933.6468506,99.90000153,12.09621429,9.761000633,8.211000443,0.319000006,0.307000011,N
3/15/21 3:00,3/15/21,3:00:00,0,5.361000061,98.96344757,0.899999976,931.392334,100,13.47958279,7.81099987,8.361000061,0.328000009,0.307000011,N
3/15/21 6:00,3/15/21,6:00:00,0,4.761000156,98.95842743,2.200000048,929.9335327,100,20.89861107,6.660999775,8.161000252,0.389999986,0.307999998,N
3/15/21 9:00,3/15/21,9:00:00,0,1.510999918,95.7833786,0.200000003,929.8631592,100,15.27350521,4.460999966,7.660999775,0.393999994,0.312999994,N
3/15/21 12:00,3/15/21,12:00:00,0,0.261000007,97.49552917,0,928.9310303,88.80000305,16.62248993,3.911000013,7.111000061,0.379999995,0.314999998,N
3/15/21 15:00,3/15/21,15:00:00,0,0.31099999,98.92019653,0,928.7642822,99,19.83923531,2.81099987,6.460999966,0.372999996,0.317000002,N
3/15/21 18:00,3/15/21,18:00:00,0,3.260999918,91.51068878,0.5,928.9345703,100,20.87068748,5.011000156,6.111000061,0.370999992,0.319000006,N
3/15/21 21:00,3/15/21,21:00:00,0,5.410999775,77.05571747,0.200000003,928.1170654,78.8999939,20.78045273,7.261000156,6.261000156,0.370000005,0.319999993,N
3/16/21 0:00,3/16/21,0:00:00,0,3.710999966,74.037117,0,927.9741211,60.29999924,10.43999958,7.56099987,6.660999775,0.363999993,0.319000006,N
3/16/21 3:00,3/16/21,3:00:00,0,1.31099999,79.83081055,0,927.7025757,0,7.89541626,5.111000061,6.710999966,0.360000014,0.319999993,N
3/16/21 6:00,3/16/21,6:00:00,0,0.410999984,90.98632813,0,928.7037964,0,8.854828835,3.31099987,6.31099987,0.356999993,0.32100001,N
3/16/21 9:00,3/16/21,9:00:00,0,0.961000025,83.38230896,0,927.7776489,0,9.504272461,2.710999966,5.81099987,0.354000002,0.32100001,N
3/16/21 12:00,3/16/21,12:00:00,0,-1.088999987,93.60355377,0,927.8739624,0.899999976,8.049844742,2.760999918,5.56099987,0.349999994,0.32100001,N
3/16/21 15:00,3/16/21,15:00:00,0,0.861000001,91.01809692,0,929.7549438,0.899999976,5.116561413,1.81099999,5.06099987,0.34799999,0.32100001,N
3/16/21 18:00,3/16/21,18:00:00,0,7.31099987,66.16825867,0,931.6046143,11.69999981,6.409617424,6.56099987,5.06099987,0.344999999,0.32100001,N
3/16/21 21:00,3/16/21,21:00:00,0,10.31100082,60.12727356,0,931.3804321,78,7.412853241,10.81100082,6.011000156,0.340999991,0.319999993,N
3/17/21 0:00,3/17/21,0:00:00,0,8.311000824,66.62460327,0,931.2575684,82.79999542,10.00903606,10.61100006,7.06099987,0.337000012,0.319000006,N
3/17/21 3:00,3/17/21,3:00:00,0,4.460999966,84.11062622,0,931.1229248,8.099999428,5.091168404,7.56099987,7.511000156,0.335999995,0.319000006,N
3/17/21 6:00,3/17/21,6:00:00,0,1.911000013,94.43101501,0,931.3549805,4.5,4.379589081,4.81099987,7.31099987,0.335000008,0.319000006,N
3/17/21 9:00,3/17/21,9:00:00,0,0.811000049,96.80450439,0,931.199707,25.5,1.938659191,3.210999966,6.710999966,0.333999991,0.319000006,N
3/17/21 12:00,3/17/21,12:00:00,0,0.911000013,91.02161407,0,930.5917969,15.90000057,6.696386814,2.56099987,6.210999966,0.328999996,0.317999989,N
3/17/21 15:00,3/17/21,15:00:00,0,3.661000013,85.53582001,0,932.2521362,15.60000038,5.154415131,2.161000013,5.56099987,0.328000009,0.317999989,N
3/17/21 18:00,3/17/21,18:00:00,0,8.561000824,70.06326294,0,933.25177,34.20000076,7.208993912,7.210999966,5.611000061,0.326999992,0.317999989,N
3/17/21 21:00,3/17/21,21:00:00,0,10.26100063,64.28329468,0,932.8304443,97.5,9.028754234,10.81100082,6.511000156,0.324000001,0.317000002,N
3/18/21 0:00,3/18/21,0:00:00,0,8.211000443,73.53520203,0,931.960022,89.40000153,5.351784706,11.46100044,7.511000156,0.32100001,0.317000002,N
3/18/21 3:00,3/18/21,3:00:00,0,6.261000156,88.87208557,0,931.7515869,82.80000305,4.693825722,8.711000443,8.011000633,0.319999993,0.317000002,N
3/18/21 6:00,3/18/21,6:00:00,0,5.111000061,93.25393677,0,932.1400757,56.10000229,5.241678715,7.160999775,7.960999966,0.319999993,0.317000002,N
3/18/21 9:00,3/18/21,9:00:00,0,3.760999918,94.84701538,0,932.1911011,54,3.396233082,5.761000156,7.710999966,0.319999993,0.317000002,N
3/18/21 12:00,3/18/21,12:00:00,0,5.111000061,92.60201263,1.700000048,931.5003662,54.29999924,3.4152596,6.111000061,7.511000156,0.335999995,0.319000006,N
3/18/21 15:00,3/18/21,15:00:00,0,5.56099987,83.6461792,0,932.6402588,100,4.104631424,5.761000156,7.210999966,0.335000008,0.319000006,N
3/18/21 18:00,3/18/21,18:00:00,0,10.76100063,75.27674103,0,933.5239258,99.90000916,9.38765049,9.161000252,7.31099987,0.333000004,0.317999989,N
3/18/21 21:00,3/18/21,21:00:00,0,10.16100025,82.76417542,0.5,933.7169189,100,10.80599785,10.31100082,7.910999775,0.340000004,0.317999989,N
3/19/21 0:00,3/19/21,0:00:00,0,9.811000824,98.99943542,0.5,933.3409424,100,12.47596073,10.51100063,8.611000061,0.370000005,0.32100001,N
3/19/21 3:00,3/19/21,3:00:00,0,8.311000824,99.66149902,0.300000012,933.2700806,100,10.08642673,9.011000633,8.811000824,0.400000006,0.324999988,N
3/19/21 6:00,3/19/21,6:00:00,0,7.611000061,99.65960693,0,934.1621704,100,6.130578518,8.261000633,8.761000633,0.395000011,0.328999996,N
3/19/21 9:00,3/19/21,9:00:00,0,7.960999966,98.98469543,0.899999976,934.5395508,100,6.297428131,8.111000061,8.611000061,0.405000001,0.333000004,N
3/19/21 12:00,3/19/21,12:00:00,0,7.81099987,99.32132721,0.100000001,934.2211914,100,3.960000038,8.161000252,8.611000061,0.389999986,0.331999987,N
3/19/21 15:00,3/19/21,15:00:00,0,7.710999966,98.64561462,0,935.0148315,100,4.80299902,8.111000061,8.511000633,0.384000003,0.333999991,N
3/19/21 18:00,3/19/21,18:00:00,0,10.51100063,74.71747589,0,935.923645,83.1000061,5.804825306,10.16100025,8.661000252,0.377999991,0.335999995,N
3/19/21 21:00,3/19/21,21:00:00,0,10.31100082,73.40318298,0.100000001,935.40802,100,10.82995892,11.01100063,9.111000061,0.372000009,0.335999995,N
3/20/21 0:00,3/20/21,0:00:00,0,8.311000824,89.65698242,0.100000001,934.0933838,100,10.44620609,9.561000824,9.211000443,0.365999997,0.337000012,N
3/20/21 3:00,3/20/21,3:00:00,0,5.710999966,83.07489014,0,933.7816772,36.90000153,9.339207649,8.061000824,9.111000061,0.363999993,0.338,N
3/20/21 6:00,3/20/21,6:00:00,0,2.861000061,85.44837952,0,934.3840332,0.899999976,10.49571323,5.710999966,8.661000252,0.361000001,0.338,N
3/20/21 9:00,3/20/21,9:00:00,0,2.510999918,95.4754715,0,935.3728638,10.79999924,11.92355728,4.81099987,7.960999966,0.358999997,0.338,N
3/20/21 12:00,3/20/21,12:00:00,0,1.760999918,93.41017151,0,935.3255615,12.89999962,9.36000061,4.611000061,7.460999966,0.361999989,0.340999991,N
3/20/21 15:00,3/20/21,15:00:00,0,2.81099987,91.48086548,0,937.0170898,1.5,12.72792149,4.011000156,6.910999775,0.360000014,0.340999991,N
3/20/21 18:00,3/20/21,18:00:00,0,7.56099987,57.32746506,0,938.9945068,54.89999771,12.18162441,7.611000061,6.761000156,0.356999993,0.340999991,N
3/20/21 21:00,3/20/21,21:00:00,0,8.961000443,54.4532814,0,938.949646,86.69999695,11.72627735,10.16100025,7.361000061,0.351999998,0.340000004,N
3/21/21 0:00,3/21/21,0:00:00,0,9.361000061,46.14700699,0,937.3283691,0,9.178235054,10.81100082,8.211000443,0.351000011,0.340000004,N
3/21/21 3:00,3/21/21,3:00:00,0,4.660999775,87.17781067,0,936.9393921,0.899999976,11.01976395,8.311000824,8.561000824,0.349000007,0.340000004,N
3/21/21 6:00,3/21/21,6:00:00,0,2.960999966,91.81845856,0,936.6973877,3.599999905,9.290511131,5.910999775,8.261000633,0.34799999,0.338999987,N
3/21/21 9:00,3/21/21,9:00:00,0,3.06099987,82.14412689,0,935.9973145,1.799999952,11.45795822,4.861000061,7.710999966,0.347000003,0.338999987,N
3/21/21 12:00,3/21/21,12:00:00,0,4.160999775,66.1885376,0,935.4179077,0.899999976,11.88545322,4.410999775,7.261000156,0.345999986,0.338999987,N
3/21/21 15:00,3/21/21,15:00:00,0,5.31099987,63.36616898,0,936.1296997,0,17.07629776,4.861000061,6.81099987,0.344999999,0.338999987,N
3/21/21 18:00,3/21/21,18:00:00,0,10.56100082,38.11380386,0,937.2194824,0,16.11980057,8.711000443,6.910999775,0.342000008,0.338,N
3/21/21 21:00,3/21/21,21:00:00,0,13.26100063,31.90102386,0,936.9862061,0,15.68377399,12.56100082,7.761000156,0.335999995,0.335999995,N
3/22/21 0:00,3/22/21,0:00:00,0,12.76100063,46.11963272,0,936.2943726,0,10.2962513,13.56100082,8.961000443,0.328999996,0.333999991,N
3/22/21 3:00,3/22/21,3:00:00,0,6.611000061,78.35095978,0,935.2381592,0,7.49111414,10.06100082,9.511000633,0.328000009,0.333000004,N
3/22/21 6:00,3/22/21,6:00:00,0,4.210999966,73.32546997,0,934.6109009,0,7.92817688,6.910999775,9.211000443,0.328000009,0.333000004,N
3/22/21 9:00,3/22/21,9:00:00,0,4.410999775,71.52223206,0,934.5797119,0,7.993296623,5.611000061,8.611000061,0.326999992,0.331999987,N
3/22/21 12:00,3/22/21,12:00:00,0,2.661000013,89.84459686,0,934.1403809,8.699999809,7.729526997,5.56099987,8.161000252,0.319999993,0.328999996,N
3/22/21 15:00,3/22/21,15:00:00,0,3.510999918,78.43167877,0,935.5866089,16.79999924,7.172948837,4.910999775,7.611000061,0.319999993,0.328999996,N
3/22/21 18:00,3/22/21,18:00:00,0,9.311000824,61.61299133,0,936.581604,15.29999924,12.97998428,8.761000633,7.511000156,0.319000006,0.328000009,N
3/22/21 21:00,3/22/21,21:00:00,0,12.36100006,58.34229279,0,935.1726685,10.19999981,17.51835632,12.76100063,8.261000633,0.314999998,0.326000005,N
3/23/21 0:00,3/23/21,0:00:00,0,10.96100044,65.57674408,0,933.4896851,14.69999981,13.9798708,13.01100063,9.211000443,0.312000006,0.324999988,N
3/23/21 3:00,3/23/21,3:00:00,0,6.56099987,94.95920563,0,932.0231934,4.5,10.73983288,10.06100082,9.661000252,0.31099999,0.324000001,N
3/23/21 6:00,3/23/21,6:00:00,0,5.410999775,99.65354919,0,931.4072266,90,20.78045273,8.061000824,9.461000443,0.31099999,0.324000001,N
3/23/21 9:00,3/23/21,9:00:00,0,4.611000061,97.9240036,0,930.2543335,85.5,15.18841648,7.210999966,9.061000824,0.312000006,0.324000001,N
3/23/21 12:00,3/23/21,12:00:00,0,5.910999775,87.29819489,0,929.5452881,6.299999714,15.22676373,7.761000156,8.811000824,0.319999993,0.326999992,N
3/23/21 15:00,3/23/21,15:00:00,0,5.410999775,62.69792175,0,930.2191162,1.799999952,20.34557343,6.761000156,8.461000443,0.319999993,0.326000005,N
3/23/21 18:00,3/23/21,18:00:00,0,9.661000252,41.3898201,0,930.552002,0,24.93373489,9.411000252,8.411000252,0.317999989,0.326000005,N
3/23/21 21:00,3/23/21,21:00:00,0,12.96100044,28.74791145,0,930.3967896,0,22.68285561,13.01100063,9.011000633,0.312999994,0.324000001,N
3/24/21 0:00,3/24/21,0:00:00,0,12.36100006,30.12687111,0,930.1350098,0,22.42427063,13.66100025,9.861000061,0.307999998,0.321999997,N
3/24/21 3:00,3/24/21,3:00:00,0,9.011000633,37.36707306,0,930.1804199,0,14.04461479,10.81100082,10.26100063,0.307000011,0.32100001,N
3/24/21 6:00,3/24/21,6:00:00,0,7.861000061,32.4925499,0,930.7599487,0,17.77175331,8.811000824,10.06100082,0.305999994,0.32100001,N
3/24/21 9:00,3/24/21,9:00:00,0,6.710999966,38.10823441,0,930.5131226,0,20.60823059,7.910999775,9.661000252,0.305999994,0.319999993,N
3/24/21 12:00,3/24/21,12:00:00,0,6.410999775,39.05174255,0,930.5158691,0,13.33944511,6.460999966,9.361000061,0.310000002,0.321999997,N
3/24/21 15:00,3/24/21,15:00:00,0,6.361000061,44.93158722,0,931.1410522,9.600000381,6.162207127,6.111000061,8.761000633,0.308999985,0.321999997,N
3/24/21 18:00,3/24/21,18:00:00,0,13.06100082,30.9050808,0,931.6159058,23.70000076,1.138419867,10.81100082,8.711000443,0.307000011,0.319999993,N
3/24/21 21:00,3/24/21,21:00:00,0,15.81100082,29.57306671,0,930.9194946,25.80000114,8.654986382,15.26100063,9.611000061,0.303000003,0.317999989,N
3/25/21 0:00,3/25/21,0:00:00,0,14.51100063,42.3543129,0,928.7244263,30.00000191,11.79240417,15.66100025,10.81100082,0.294999987,0.314999998,N
3/25/21 3:00,3/25/21,3:00:00,0,8.061000824,57.04177856,0,927.1595459,21.60000038,8.121970177,11.76100063,11.26100063,0.294,0.31400001,N
3/25/21 6:00,3/25/21,6:00:00,0,5.111000061,81.24685669,0,926.0171509,45.59999847,11.96695328,8.811000824,10.91100025,0.294,0.31400001,N
3/25/21 9:00,3/25/21,9:00:00,0,4.06099987,99.30062866,0,924.881958,100,14.86935139,7.710999966,10.31100082,0.294999987,0.312999994,N
3/25/21 12:00,3/25/21,12:00:00,0,3.81099987,99.99999237,0,923.345459,100,15.13713264,7.511000156,9.861000061,0.300999999,0.317000002,N
3/25/21 15:00,3/25/21,15:00:00,0,4.761000156,93.23548889,0,923.4458008,100,18.72345924,7.160999775,9.361000061,0.301999986,0.316000015,N
3/25/21 18:00,3/25/21,18:00:00,0,7.261000156,80.6853714,0,924.4567871,91.80000305,10.44000053,8.911000252,9.061000824,0.301999986,0.316000015,N
3/25/21 21:00,3/25/21,21:00:00,0,11.06100082,62.68556976,0,923.7220459,83.09999847,11.25251865,11.76100063,9.361000061,0.300000012,0.314999998,N
3/26/21 0:00,3/26/21,0:00:00,0,11.16100025,58.24606323,0,923.0180054,49.20000076,8.217152596,12.76100063,9.911000252,0.294,0.312000006,N
3/26/21 3:00,3/26/21,3:00:00,0,5.210999966,85.70308685,0,923.5795288,1.799999952,7.386581898,9.861000061,10.16100025,0.294,0.31099999,N
3/26/21 6:00,3/26/21,6:00:00,0,3.710999966,96.53655243,0,924.0462036,0.899999976,7.70433569,7.111000061,9.761000633,0.294,0.31099999,N
3/26/21 9:00,3/26/21,9:00:00,0,4.710999966,79.18313599,0,924.8017578,0,8.714676857,5.910999775,9.111000061,0.294999987,0.31099999,N
3/26/21 12:00,3/26/21,12:00:00,0,5.111000061,61.9401741,0,925.743042,0,13.55150032,5.660999775,8.711000443,0.294999987,0.312000006,N
3/26/21 15:00,3/26/21,15:00:00,0,6.160999775,52.51571274,0,928.2480469,0,14.40449905,5.861000061,8.211000443,0.294999987,0.31099999,N
3/26/21 18:00,3/26/21,18:00:00,0,12.81100082,32.73063278,0,931.6365967,0,14.91721153,10.26100063,8.211000443,0.293000013,0.310000002,N
3/26/21 21:00,3/26/21,22:00:00,0,16.51099968,26.46079063,0,932.7637939,0,9.720000267,15.71100044,9.561000824,0.287,0.307999998,N
3/27/21 0:00,3/27/21,0:00:00,0,16.26099968,27.48996735,0,932.9697266,0,6.409617424,16.06100082,10.46100044,0.280000001,0.30399999,N
3/27/21 3:00,3/27/21,3:00:00,0,10.11100006,48.96625519,0,932.6955566,0,5.315336227,12.06100082,11.11100006,0.279000014,0.303000003,N
3/27/21 6:00,3/27/21,6:00:00,0,6.160999775,55.92417145,0,933.3674316,0,4.334974289,8.761000633,10.81100082,0.280000001,0.303000003,N
3/27/21 9:00,3/27/21,9:00:00,0,5.81099987,58.78799438,0,933.8114014,0,1.080000043,6.960999966,10.21100044,0.280000001,0.303000003,N
3/27/21 12:00,3/27/21,12:00:00,0,7.511000156,45.77952576,0,935.0473022,0,4.104631424,4.960999966,9.511000633,0.280000001,0.301999986,N
3/27/21 15:00,3/27/21,15:00:00,0,8.811000824,53.6297226,0,937.1674194,0,2.879999876,5.31099987,8.661000252,0.280999988,0.301999986,N
3/27/21 18:00,3/27/21,18:00:00,0,16.46100044,33.80221939,0,940.2698364,0,3.239999771,11.96100044,8.761000633,0.279000014,0.300999999,N
3/27/21 21:00,3/27/21,21:00:00,0,19.56100082,33.14519501,0,940.3911133,0,4.198285103,17.16100121,9.911000252,0.273999989,0.298999995,N
3/28/21 0:00,3/28/21,0:00:00,0,19.71100044,33.66082764,0,939.6976929,0,3.671293974,18.41100121,11.51100063,0.266000003,0.294999987,N
3/28/21 3:00,3/28/21,3:00:00,0,12.21100044,70.2986908,0,938.6105347,0,2.879999876,14.21100044,12.36100006,0.266000003,0.294,N
3/28/21 6:00,3/28/21,6:00:00,0,9.161000252,59.20551682,0,938.4593506,0,4.735060215,10.76100063,12.16100025,0.266000003,0.294,N
3/28/21 9:00,3/28/21,9:00:00,0,8.011000633,65.38294983,0,937.9386597,0,1.484318018,8.861000061,11.61100006,0.266000003,0.294,N
3/28/21 12:00,3/28/21,12:00:00,0,6.761000156,66.52355957,0,936.9282837,0,5.154415607,7.011000156,11.01100063,0.266000003,0.291999996,N
3/28/21 15:00,3/28/21,15:00:00,0,10.16100025,51.15474701,0,938.2935181,0,3.4152596,7.011000156,10.16100025,0.266000003,0.291999996,N
3/28/21 18:00,3/28/21,18:00:00,0,18.91100121,27.43411827,0,940.4885864,0,0.509116888,13.81100082,10.21100044,0.263999999,0.291000009,N
3/28/21 21:00,3/28/21,21:00:00,0,21.66100121,30.27571869,0,939.215271,0,5.623379707,19.01099968,11.36100006,0.25999999,0.289000005,N
3/29/21 0:00,3/29/21,0:00:00,0,20.51099968,40.17907715,0,937.2522583,0,9.007196426,19.86100006,12.86100006,0.252999991,0.284999996,N
3/29/21 3:00,3/29/21,3:00:00,0,12.46100044,58.16361618,0,934.9265137,0,10.23312283,15.66100025,13.56100082,0.252999991,0.284999996,N
3/29/21 6:00,3/29/21,6:00:00,0,10.96100044,43.01736832,0,935.0461426,0,9.585739136,12.41100025,13.41100025,0.252999991,0.284000009,N
3/29/21 9:00,3/29/21,9:00:00,0,10.46100044,40.86528397,0,933.9866333,0,8.942214012,10.66100025,12.86100006,0.252999991,0.284000009,N
3/29/21 12:00,3/29/21,12:00:00,0,7.31099987,56.63982773,0,931.0559082,0,8.427383423,9.561000824,12.36100006,0.25,0.282000005,N
3/29/21 15:00,3/29/21,15:00:00,0,9.611000061,46.21925735,0,930.9035645,0,9,8.611000061,11.61100006,0.250999987,0.282000005,N
3/29/21 18:00,3/29/21,18:00:00,0,16.71100044,37.71905136,0,932.4522705,0,12.07476616,13.86100006,11.46100044,0.248999998,0.280999988,N
3/29/21 21:00,3/29/21,21:00:00,0,17.96100044,45.34173203,0,931.0523071,0,10.73983288,18.11100006,12.26100063,0.245000005,0.279000014,N
3/30/21 0:00,3/30/21,0:00:00,0,16.71100044,42.98841858,0,929.2422485,0,9.114471436,18.71100044,13.41100025,0.239999995,0.275999993,N
3/30/21 3:00,3/30/21,3:00:00,0,11.51100063,61.27266693,0,927.6040039,0,5.014219284,14.61100006,13.86100006,0.238999993,0.275999993,N
3/30/21 6:00,3/30/21,6:00:00,0,10.16100025,34.72202682,0,927.9504395,0,11.5199995,11.41100025,13.46100044,0.238999993,0.275000006,N
3/30/21 9:00,3/30/21,9:00:00,0,9.961000443,31.88540459,0,927.7097778,0,10.46479797,10.21100044,12.81100082,0.238999993,0.275000006,N
3/30/21 12:00,3/30/21,12:00:00,0,6.31099987,54.13671112,0,928.1095581,0,13.03975391,9.361000061,12.31100082,0.25,0.282000005,N
3/30/21 15:00,3/30/21,15:00:00,0,10.11100006,32.91614532,0,929.4920044,0,8.825508118,8.611000061,11.56100082,0.25,0.282000005,N
3/30/21 18:00,3/30/21,18:00:00,0,17.16100121,19.73124504,0,932.2091064,0,6.839999676,14.01100063,11.46100044,0.247999996,0.280999988,N
3/30/21 21:00,3/30/21,21:00:00,0,20.46100044,15.04270744,0,933.0155029,0,11.38419914,19.06100082,12.36100006,0.244000003,0.279000014,N
3/31/21 0:00,3/31/21,0:00:00,0,19.06100082,18.26093483,0,932.6367798,0,9.983105659,19.91100121,13.81100082,0.234999999,0.273999989,N
3/31/21 3:00,3/31/21,3:00:00,0,12.36100006,40.67796707,0,931.5089111,0,4.82990694,15.26100063,14.36100006,0.233999997,0.273999989,N
3/31/21 6:00,3/31/21,6:00:00,0,9.861000061,39.20099258,0,931.982605,0,6.830519199,11.71100044,13.91100025,0.234999999,0.273000002,N
3/31/21 9:00,3/31/21,9:00:00,0,9.661000252,43.59115601,0,932.1078491,0,2.620839357,9.811000824,13.21100044,0.234999999,0.273000002,N
3/31/21 12:00,3/31/21,12:00:00,0,7.81099987,52.19857025,0,932.1174316,0,7.289444923,7.910999775,12.51100063,0.237000003,0.273999989,N
3/31/21 15:00,3/31/21,15:00:00,0,11.11100006,43.69504929,0,934.4484863,0,6.696386814,8.311000824,11.61100006,0.237000003,0.273999989,N
3/31/21 18:00,3/31/21,18:00:00,0,19.11100006,25.27923584,0,937.0557251,0,9,14.51100063,11.56100082,0.236000001,0.273000002,N
3/31/21 21:00,3/31/21,21:00:00,0,22.41100121,21.24465561,0,937.0280762,0,11.45795822,19.76099968,12.56100082,0.231999993,0.270999998,N
4/1/21 0:00,4/1/21,0:00:00,0,22.96100044,19.16518784,0,935.3369751,0,6.193674088,21.01099968,14.01100063,0.224000007,0.268000007,N
4/1/21 3:00,4/1/21,3:00:00,0,14.91100025,51.9020195,0,933.1442261,0,4.213691711,16.96100044,14.76100063,0.224000007,0.26699999,N
4/1/21 6:00,4/1/21,6:00:00,0,11.01100063,52.31752777,0,932.4056396,0,3.617955208,13.21100044,14.56100082,0.224000007,0.26699999,N
4/1/21 9:00,4/1/21,9:00:00,0,11.36100006,50.03076172,0,931.7734985,0,3.758510351,10.91100025,13.91100025,0.224999994,0.26699999,N
4/1/21 12:00,4/1/21,12:00:00,0,10.01100063,51.48404312,0,930.0124512,0,5.634891033,8.711000443,13.16100025,0.219999999,0.263999999,N
4/1/21 15:00,4/1/21,15:00:00,0,12.41100025,50.68071747,0,930.6987915,0,5.959060192,9.361000061,12.31100082,0.221000001,0.263999999,N
4/1/21 18:00,4/1/21,18:00:00,0,21.66100121,21.04979897,0,932.8779297,0,6.638072014,16.11100006,12.36100006,0.218999997,0.263000011,N
4/1/21 21:00,4/1/21,21:00:00,0,23.86100006,16.73436356,0,932.0825806,0,9.178235054,21.36100006,13.41100025,0.215000004,0.261000007,N
4/2/21 0:00,4/2/21,0:00:00,0,23.01099968,17.03472137,0,930.2047119,0,11.38419819,22.11100006,14.81100082,0.210999995,0.259000003,N
4/2/21 3:00,4/2/21,3:00:00,0,15.36100006,44.44760132,0,928.0440674,0,8.396570206,17.81100082,15.56100082,0.209999993,0.257999986,N
4/2/21 6:00,4/2/21,6:00:00,0,12.76100063,42.14895248,0,928.5079956,0,5.634891033,14.01100063,15.36100006,0.209999993,0.257999986,N
